bit_flux_iso,hsc_flux_iso,bit_iso_fluxerr,hsc_iso_fluxerr,bit_flux_kron,hsc_flux_kron,bit_kron_fluxerr,hsc_kron_fluxerr,bit_background,hsc_background,bit_thresh,hsc_thresh,bit_maxflux,hsc_maxflux,bit_isoarea,hsc_isoarea,bit_xworld,hsc_xworld,bit_yworld,hsc_yworld,bit_alpha,hsc_alpha,bit_delta,hsc_delta,bit_a,hsc_a,bit_b,hsc_b
3.823976000000000198e-04,1.816199999999999903e+01,6.232742000000000371e-05,1.700782999999999878e-01,1.234878000000000017e-03,1.961436000000000135e+01,2.113626000000000014e-04,2.436713000000000073e-01,6.336920000000000443e-04,3.384121999999999825e-03,3.305410999999999988e-05,1.463198999999999923e-02,8.216057999999999933e-05,2.124865999999999977e-01,6.000000000000000000e+00,2.830000000000000000e+02,1.501668417200000079e+02,1.501666918900000098e+02,2.191616933899999786e+00,2.191650807199999829e+00,1.501668416999999920e+02,1.501666918999999893e+02,2.191616900000000090e+00,2.191650800000000121e+00,9.869999999999999885e-01,4.951999999999999957e+00,6.019999999999999796e-01,3.271999999999999797e+00
3.391326999999999862e-04,1.555768000000000040e+00,5.830196000000000244e-05,6.897585000000000521e-02,7.624275999999999710e-04,2.393546000000000173e+00,1.376151999999999898e-04,1.681086999999999998e-01,6.338506000000000262e-04,2.016080999999999863e-03,3.305410999999999988e-05,1.463198999999999923e-02,7.178354999999999816e-05,5.831639999999999741e-02,6.000000000000000000e+00,4.600000000000000000e+01,1.501690695899999923e+02,1.501691854299999989e+02,2.178911480100000020e+00,2.178762639999999973e+00,1.501690696000000003e+02,1.501691854000000035e+02,2.178911499999999890e+00,2.178762600000000216e+00,8.780000000000000027e-01,2.088000000000000078e+00,6.219999999999999973e-01,1.548000000000000043e+00
3.396694000000000015e-03,1.542455999999999960e+02,1.735122000000000021e-04,3.070782000000000234e-01,1.185293999999999931e-02,1.601270000000000095e+02,6.691132000000000026e-04,3.889651000000000081e-01,6.328294999999999624e-04,2.385893999999999949e-03,3.305410999999999988e-05,1.463198999999999923e-02,9.359645999999999461e-05,7.387998000000000065e-01,5.200000000000000000e+01,9.510000000000000000e+02,1.501626715099999956e+02,1.501625880900000141e+02,2.242888292099999958e+00,2.242839291600000173e+00,1.501626714999999876e+02,1.501625880999999936e+02,2.242888300000000168e+00,2.242839299999999980e+00,2.669999999999999929e+00,7.240000000000000213e+00,1.935999999999999943e+00,5.700999999999999623e+00
1.929153000000000074e-03,9.179045000000000698e+01,1.410996999999999935e-04,2.407247000000000137e-01,4.743940000000000309e-03,9.342883000000000493e+01,5.120720000000000263e-04,2.905186000000000157e-01,6.418564999999999557e-04,1.480173999999999900e-03,3.305410999999999988e-05,1.463198999999999923e-02,7.649243000000000177e-05,6.282934000000000019e-01,3.000000000000000000e+01,5.740000000000000000e+02,1.501783563500000014e+02,1.501782609999999920e+02,2.120330104499999813e+00,2.120487999799999912e+00,1.501783564000000126e+02,1.501782609999999920e+02,2.120330099999999884e+00,2.120487999999999928e+00,3.447000000000000064e+00,5.195999999999999730e+00,1.020000000000000018e+00,4.416000000000000369e+00
1.315966000000000011e-03,1.157246999999999915e+01,1.101804000000000065e-04,1.560745000000000049e-01,2.323102999999999974e-03,1.241128999999999927e+01,2.830584000000000138e-04,2.494599999999999873e-01,6.362126000000000283e-04,1.634253999999999915e-03,3.305410999999999988e-05,1.463198999999999923e-02,8.488860000000000578e-05,1.227911000000000002e-01,1.100000000000000000e+01,2.250000000000000000e+02,1.501756667299999890e+02,1.501755001800000002e+02,2.139889942199999950e+00,2.139947613199999932e+00,1.501756666999999936e+02,1.501755001999999877e+02,2.139889900000000011e+00,2.139947600000000172e+00,1.310999999999999943e+00,4.623999999999999666e+00,6.510000000000000231e-01,3.492999999999999883e+00
1.643328000000000106e-03,9.179045000000000698e+01,1.246548000000000046e-04,2.407247000000000137e-01,5.000395999999999834e-03,9.342883000000000493e+01,4.942176000000000164e-04,2.905186000000000157e-01,6.417856999999999902e-04,1.480173999999999900e-03,3.305410999999999988e-05,1.463198999999999923e-02,9.518174999999999379e-05,6.282934000000000019e-01,2.900000000000000000e+01,5.740000000000000000e+02,1.501783397300000047e+02,1.501782609999999920e+02,2.120565884499999942e+00,2.120487999799999912e+00,1.501783397000000093e+02,1.501782609999999920e+02,2.120565899999999893e+00,2.120487999999999928e+00,3.964999999999999858e+00,5.195999999999999730e+00,8.679999999999999938e-01,4.416000000000000369e+00
3.090569000000000259e-04,2.698049999999999837e+00,5.397712999999999730e-05,8.503914999999999391e-02,4.652189000000000259e-04,3.227250000000000174e+00,8.814427999999999424e-05,1.323186000000000084e-01,6.347663999999999607e-04,2.337534000000000053e-03,3.305410999999999988e-05,1.463198999999999923e-02,7.472257000000000649e-05,7.444865999999999984e-02,5.000000000000000000e+00,7.300000000000000000e+01,1.501668010500000037e+02,1.501667740999999978e+02,2.219226630500000130e+00,2.219093227700000170e+00,1.501668010999999865e+02,1.501667740999999978e+02,2.219226599999999827e+00,2.219093200000000099e+00,7.880000000000000338e-01,2.491000000000000103e+00,5.000000000000000000e-01,1.901000000000000023e+00
3.531841000000000190e-04,1.705613000000000046e+00,6.232742000000000371e-05,6.543624000000000662e-02,1.368716999999999981e-03,2.381988000000000216e+00,2.192561000000000098e-04,1.396654999999999980e-01,6.439924000000000516e-04,1.863950999999999976e-03,3.305410999999999988e-05,1.463198999999999923e-02,7.974588999999999755e-05,9.303003999999999440e-02,6.000000000000000000e+00,4.000000000000000000e+01,1.501786217199999953e+02,1.501785466899999903e+02,2.115332494500000049e+00,2.115312844400000003e+00,1.501786217000000079e+02,1.501785466999999983e+02,2.115332500000000060e+00,2.115312799999999882e+00,1.096999999999999975e+00,1.802000000000000046e+00,5.190000000000000169e-01,1.479000000000000092e+00
3.136071000000000149e-04,2.165321000000000051e-01,5.397712999999999730e-05,3.084693999999999978e-02,5.252571000000000366e-04,7.449755999999999601e-01,1.445002000000000027e-04,1.154186999999999991e-01,6.368667999999999855e-04,1.284881000000000087e-03,3.305410999999999988e-05,1.463198999999999923e-02,8.692045000000000565e-05,3.354987000000000247e-02,5.000000000000000000e+00,8.000000000000000000e+00,1.501770134100000007e+02,1.501771980299999996e+02,2.134263163700000021e+00,2.134345889200000013e+00,1.501770133999999928e+02,1.501771980000000042e+02,2.134263199999999916e+00,2.134345900000000018e+00,9.000000000000000222e-01,1.235999999999999988e+00,4.630000000000000226e-01,5.989999999999999769e-01
2.011040999999999870e-03,2.707371000000000194e+00,1.303671000000000007e-04,6.246029000000000164e-02,4.095404000000000405e-03,3.572461999999999804e+00,3.687340000000000105e-04,1.348120999999999903e-01,6.327675999999999960e-04,2.159215999999999826e-03,3.305410999999999988e-05,1.463198999999999923e-02,1.536413000000000091e-04,1.319178000000000017e-01,1.900000000000000000e+01,4.100000000000000000e+01,1.501648378200000025e+02,1.501649269300000071e+02,2.245025050599999794e+00,2.244919025999999818e+00,1.501648377999999866e+02,1.501649269000000118e+02,2.245025099999999885e+00,2.244918999999999887e+00,1.379999999999999893e+00,1.856000000000000094e+00,1.165999999999999925e+00,1.493000000000000105e+00
