bit_flux_iso,bit_iso_fluxerr,bit_background,bit_thresh,bit_maxflux,bit_isoarea,bit_xworld,bit_yworld,bit_alpha,bit_delta,bit_a,bit_b
3.777607000000000100e-04,6.510409999999999895e-05,7.380075000000000046e-04,3.452665999999999987e-05,6.169540999999999957e-05,8.000000000000000000e+00,1.978486647999999946e+02,-1.316320118199999945e+00,1.978486647999999946e+02,-1.316320099999999993e+00,1.098000000000000087e+00,5.230000000000000204e-01
9.763069000000000608e-02,5.548191000000000494e-04,7.556753999999999511e-04,3.452665999999999987e-05,2.450072000000000187e-03,5.180000000000000000e+02,1.978741349000000014e+02,-1.350148610900000046e+00,1.978741349000000014e+02,-1.350148600000000032e+00,4.774000000000000021e+00,4.371000000000000441e+00
3.788592000000000131e-04,5.638180999999999678e-05,7.354650000000000337e-04,3.452665999999999987e-05,9.866367000000000670e-05,5.000000000000000000e+00,1.978300846699999909e+02,-1.288167835299999897e+00,1.978300846999999862e+02,-1.288167800000000085e+00,9.020000000000000240e-01,4.739999999999999769e-01
1.758350000000000104e-03,1.239544999999999937e-04,7.377961000000000154e-04,3.452665999999999987e-05,1.184223999999999997e-04,2.200000000000000000e+01,1.978478232699999921e+02,-1.314167983900000003e+00,1.978478232999999875e+02,-1.314168000000000003e+00,1.786000000000000032e+00,9.849999999999999867e-01
5.364299999999999581e-04,7.278859999999999627e-05,7.362485999999999900e-04,3.452665999999999987e-05,7.477932000000000556e-05,1.000000000000000000e+01,1.979119894099999897e+02,-1.411163095200000051e+00,1.979119894000000102e+02,-1.411163100000000004e+00,1.419000000000000039e+00,5.829999999999999627e-01
2.992498000000000120e-03,1.643798000000000080e-04,7.384842999999999659e-04,3.452665999999999987e-05,1.267258000000000056e-04,4.200000000000000000e+01,1.978505121000000031e+02,-1.317822706999999927e+00,1.978505121000000031e+02,-1.317822700000000014e+00,2.278000000000000025e+00,1.846000000000000085e+00
4.189381000000000268e-04,6.089931000000000223e-05,7.351802999999999854e-04,3.452665999999999987e-05,9.658501999999999908e-05,7.000000000000000000e+00,1.979146650600000044e+02,-1.415529235499999983e+00,1.979146651000000077e+02,-1.415529199999999932e+00,1.149000000000000021e+00,4.819999999999999840e-01
4.837239999999999596e-03,1.826979000000000114e-04,7.341659999999999636e-04,3.452665999999999987e-05,2.130202000000000039e-04,5.400000000000000000e+01,1.978279437399999949e+02,-1.283605674799999985e+00,1.978279436999999916e+02,-1.283605700000000072e+00,2.047000000000000153e+00,1.854000000000000092e+00
6.775841999999999803e-03,2.425073000000000083e-04,7.554226999999999730e-04,3.452665999999999987e-05,1.373116000000000018e-04,7.800000000000000000e+01,1.978666441899999882e+02,-1.340403028099999894e+00,1.978666441999999961e+02,-1.340403000000000011e+00,3.782000000000000028e+00,1.933999999999999941e+00
2.179716999999999853e-03,1.361749999999999896e-04,7.528284000000000104e-04,3.452665999999999987e-05,1.470479000000000122e-04,3.300000000000000000e+01,1.978734269900000129e+02,-1.352183863500000083e+00,1.978734269999999924e+02,-1.352183899999999994e+00,1.824999999999999956e+00,1.348000000000000087e+00
3.299419000000000267e-04,5.146930999999999934e-05,7.352233000000000119e-04,3.452665999999999987e-05,8.805613999999999477e-05,5.000000000000000000e+00,1.979093694299999981e+02,-1.407346222299999949e+00,1.979093694000000028e+02,-1.407346200000000103e+00,1.048000000000000043e+00,3.250000000000000111e-01
5.492028999999999661e-02,4.672098000000000071e-04,7.476018999999999547e-04,3.452665999999999987e-05,1.032897000000000069e-03,3.750000000000000000e+02,1.978603797600000007e+02,-1.329969468100000052e+00,1.978603798000000040e+02,-1.329969500000000027e+00,5.083999999999999631e+00,3.717000000000000082e+00
1.781608000000000150e-02,2.654539000000000031e-04,7.578555999999999748e-04,3.452665999999999987e-05,5.510464999999999764e-04,1.240000000000000000e+02,1.978725332600000115e+02,-1.349390397000000075e+00,1.978725332999999864e+02,-1.349390400000000101e+00,2.713000000000000078e+00,2.371999999999999886e+00
1.020821000000000098e-03,1.003322000000000014e-04,7.378231000000000069e-04,3.452665999999999987e-05,1.307742999999999991e-04,1.200000000000000000e+01,1.978891943200000014e+02,-1.375920265199999992e+00,1.978891943000000140e+02,-1.375920299999999985e+00,1.497999999999999998e+00,9.150000000000000355e-01
3.296948999999999973e-03,1.752981999999999880e-04,7.432892000000000188e-04,3.452665999999999987e-05,1.160566999999999963e-04,5.000000000000000000e+01,1.978806993599999942e+02,-1.362186031700000077e+00,1.978806993999999975e+02,-1.362185999999999897e+00,3.100999999999999979e+00,1.491000000000000103e+00
2.288939000000000112e-01,8.670708000000000061e-04,7.439242000000000424e-04,3.452665999999999987e-05,2.838946000000000178e-03,1.266000000000000000e+03,1.978838883599999861e+02,-1.360548689500000075e+00,1.978838883999999894e+02,-1.360548700000000055e+00,8.143000000000000682e+00,6.304999999999999716e+00
4.371550999999999779e-04,6.510409999999999895e-05,7.354522000000000056e-04,3.452665999999999987e-05,8.005125000000000034e-05,6.000000000000000000e+00,1.979047024900000054e+02,-1.399464915600000081e+00,1.979047025000000133e+02,-1.399464899999999901e+00,9.459999999999999520e-01,6.730000000000000426e-01
3.722585999999999951e-02,4.117545000000000233e-04,7.678356000000000113e-04,3.452665999999999987e-05,1.053408999999999943e-03,2.890000000000000000e+02,1.978688947900000130e+02,-1.341702679099999962e+00,1.978688947999999925e+02,-1.341702699999999915e+00,6.145999999999999908e+00,3.000000000000000000e+00
9.066461000000000268e-04,9.765615999999999913e-05,7.355089999999999675e-04,3.452665999999999987e-05,1.033659000000000059e-04,1.400000000000000000e+01,1.979055343800000060e+02,-1.399991632699999933e+00,1.979055343999999934e+02,-1.399991599999999892e+00,1.570000000000000062e+00,1.292000000000000037e+00
1.052331000000000100e-03,1.029385999999999973e-04,7.494496000000000014e-04,3.452665999999999987e-05,9.517686000000000408e-05,1.700000000000000000e+01,1.978622639799999945e+02,-1.334739414199999974e+00,1.978622640000000104e+02,-1.334739399999999909e+00,1.637999999999999901e+00,1.213999999999999968e+00
3.170967000000000091e-01,8.884980999999999695e-04,7.992769000000000046e-04,3.452665999999999987e-05,2.366708999999999827e-03,1.388000000000000000e+03,1.978750676200000100e+02,-1.344486003100000104e+00,1.978750675999999942e+02,-1.344486000000000070e+00,1.080899999999999928e+01,7.689000000000000057e+00
1.520710999999999894e-03,1.196038999999999951e-04,7.406725000000000071e-04,3.452665999999999987e-05,1.015737999999999998e-04,2.600000000000000000e+01,1.978833752399999923e+02,-1.365655225200000045e+00,1.978833751999999890e+02,-1.365655199999999958e+00,2.633999999999999897e+00,9.629999999999999671e-01
9.103821999999999262e-03,2.109613999999999890e-04,7.402147000000000197e-04,3.452665999999999987e-05,3.848710999999999886e-04,7.400000000000000000e+01,1.978851796700000136e+02,-1.367797262599999897e+00,1.978851797000000090e+02,-1.367797300000000105e+00,2.428999999999999826e+00,1.802000000000000046e+00
2.854755999999999960e-02,3.558462000000000083e-04,7.540058999999999564e-04,3.452665999999999987e-05,7.432867000000000337e-04,2.140000000000000000e+02,1.978657693000000108e+02,-1.337666348599999999e+00,1.978657693000000108e+02,-1.337666299999999975e+00,3.758999999999999897e+00,2.906000000000000139e+00
4.643205000000000075e-04,7.278859999999999627e-05,7.432997000000000215e-04,3.452665999999999987e-05,6.235746000000000453e-05,9.000000000000000000e+00,1.978565968100000134e+02,-1.326093709900000084e+00,1.978565968000000055e+02,-1.326093699999999931e+00,1.175000000000000044e+00,7.139999999999999680e-01
1.611720000000000166e-02,2.974551999999999773e-04,7.402895000000000482e-04,3.452665999999999987e-05,3.750712999999999812e-04,1.310000000000000000e+02,1.978551057800000024e+02,-1.321409822999999983e+00,1.978551057999999898e+02,-1.321409800000000079e+00,3.129999999999999893e+00,2.791999999999999815e+00
5.663432000000000362e-04,7.278859999999999627e-05,7.380165999999999636e-04,3.452665999999999987e-05,9.914650999999999749e-05,8.000000000000000000e+00,1.978490877799999907e+02,-1.314898096200000088e+00,1.978490878000000066e+02,-1.314898099999999959e+00,1.044000000000000039e+00,6.420000000000000151e-01
3.120307000000000007e-04,5.146930999999999934e-05,7.380372000000000494e-04,3.452665999999999987e-05,7.986154999999999773e-05,5.000000000000000000e+00,1.978484841300000028e+02,-1.313915779800000072e+00,1.978484841000000074e+02,-1.313915799999999967e+00,6.119999999999999885e-01,5.989999999999999769e-01
2.930289000000000157e-02,3.768172000000000080e-04,7.510785999999999548e-04,3.452665999999999987e-05,5.027099000000000368e-04,2.340000000000000000e+02,1.978765741199999866e+02,-1.353170391199999933e+00,1.978765740999999991e+02,-1.353170399999999995e+00,4.296000000000000263e+00,3.525999999999999801e+00
1.414268999999999943e-02,2.974551999999999773e-04,7.383510000000000463e-04,3.452665999999999987e-05,3.018259000000000133e-04,1.410000000000000000e+02,1.978908348399999966e+02,-1.375437622600000021e+00,1.978908347999999933e+02,-1.375437599999999927e+00,3.293000000000000149e+00,2.751999999999999780e+00
1.687693000000000092e-03,1.217986000000000031e-04,7.664075000000000444e-04,3.452665999999999987e-05,9.370303999999999656e-05,2.800000000000000000e+01,1.978703723499999967e+02,-1.346113703599999933e+00,1.978703724000000079e+02,-1.346113700000000080e+00,1.683999999999999941e+00,1.233999999999999986e+00
7.676518000000000230e-03,1.925805000000000106e-04,7.382241000000000324e-04,3.452665999999999987e-05,3.966743000000000114e-04,6.100000000000000000e+01,1.978471023200000047e+02,-1.310584799699999969e+00,1.978471022999999889e+02,-1.310584799999999994e+00,2.188000000000000167e+00,1.651999999999999913e+00
5.331218999999999889e-03,1.722492999999999908e-04,7.371282000000000485e-04,3.452665999999999987e-05,2.433891000000000038e-04,5.400000000000000000e+01,1.978438008500000080e+02,-1.305604594899999915e+00,1.978438007999999968e+02,-1.305604599999999893e+00,2.044999999999999929e+00,1.614000000000000101e+00
3.378499000000000194e-04,5.146930999999999934e-05,7.383379999999999501e-04,3.452665999999999987e-05,9.577029000000000629e-05,5.000000000000000000e+00,1.978951311499999974e+02,-1.383872012399999907e+00,1.978951310999999862e+02,-1.383871999999999991e+00,7.439999999999999947e-01,4.570000000000000173e-01
1.359055999999999979e-03,1.127636000000000057e-04,7.395572000000000213e-04,3.452665999999999987e-05,1.194066000000000029e-04,2.000000000000000000e+01,1.978532320299999867e+02,-1.320268350299999893e+00,1.978532319999999913e+02,-1.320268400000000009e+00,1.788999999999999924e+00,9.599999999999999645e-01
2.558357000000000144e-04,5.146930999999999934e-05,7.383707999999999678e-04,3.452665999999999987e-05,6.111303999999999857e-05,5.000000000000000000e+00,1.978951437100000135e+02,-1.384024363700000038e+00,1.978951437000000055e+02,-1.384024399999999932e+00,7.750000000000000222e-01,4.420000000000000040e-01
1.417553999999999906e-03,1.029385999999999973e-04,7.383302000000000007e-04,3.452665999999999987e-05,1.530753999999999947e-04,1.400000000000000000e+01,1.978953731599999912e+02,-1.383634882099999963e+00,1.978953731999999945e+02,-1.383634899999999890e+00,1.401999999999999913e+00,9.170000000000000373e-01
1.913687999999999978e-03,1.322271000000000134e-04,7.358564000000000381e-04,3.452665999999999987e-05,1.268812000000000076e-04,2.600000000000000000e+01,1.979074076999999932e+02,-1.401477071399999996e+00,1.979074076999999932e+02,-1.401477099999999920e+00,1.830999999999999961e+00,1.314000000000000057e+00
4.522978999999999780e-04,6.089931000000000223e-05,7.524320999999999614e-04,3.452665999999999987e-05,9.210606000000000630e-05,7.000000000000000000e+00,1.978741139400000009e+02,-1.352082433699999919e+00,1.978741138999999976e+02,-1.352082400000000018e+00,8.489999999999999769e-01,5.959999999999999742e-01
7.218428000000000474e-04,7.973592000000000483e-05,7.605999000000000223e-04,3.452665999999999987e-05,1.103927000000000044e-04,1.000000000000000000e+01,1.978675220700000068e+02,-1.341992168200000002e+00,1.978675221000000022e+02,-1.341992199999999968e+00,1.185000000000000053e+00,7.269999999999999796e-01
2.358680000000000151e-02,3.230698999999999745e-04,7.512448000000000346e-04,3.452665999999999987e-05,7.061629999999999947e-04,1.810000000000000000e+02,1.978767168100000049e+02,-1.352694980399999913e+00,1.978767167999999970e+02,-1.352694999999999981e+00,3.355999999999999872e+00,3.224000000000000199e+00
1.769311999999999968e-02,2.974551999999999773e-04,7.478275000000000157e-04,3.452665999999999987e-05,3.614193000000000245e-04,1.500000000000000000e+02,1.978610397999999861e+02,-1.329807663500000015e+00,1.978610397999999861e+02,-1.329807699999999926e+00,3.593999999999999861e+00,2.649000000000000021e+00
7.306314999999999858e-04,7.973592000000000483e-05,7.357903999999999747e-04,3.452665999999999987e-05,1.079869999999999946e-04,1.200000000000000000e+01,1.978355328300000053e+02,-1.293740811699999993e+00,1.978355328000000100e+02,-1.293740799999999913e+00,9.230000000000000426e-01,8.750000000000000000e-01
5.083031000000000224e-04,6.510409999999999895e-05,7.355134999999999841e-04,3.452665999999999987e-05,8.698441999999999481e-05,7.000000000000000000e+00,1.979048298099999954e+02,-1.398175372399999894e+00,1.979048297999999875e+02,-1.398175399999999957e+00,1.070000000000000062e+00,5.699999999999999512e-01
5.463588000000000125e-03,1.578019000000000112e-04,7.382794000000000249e-04,3.452665999999999987e-05,5.245058999999999616e-04,4.100000000000000000e+01,1.978942946699999936e+02,-1.381391898700000009e+00,1.978942946999999890e+02,-1.381391899999999895e+00,1.635999999999999899e+00,1.469999999999999973e+00
8.370514000000000773e-03,2.446823000000000205e-04,7.351276000000000121e-04,3.452665999999999987e-05,2.088790000000000037e-04,9.000000000000000000e+01,1.978314191700000038e+02,-1.285287449899999990e+00,1.978314191999999991e+02,-1.285287400000000080e+00,3.024000000000000021e+00,2.333000000000000185e+00
8.532910000000000538e-04,8.612462999999999402e-05,7.402528000000000016e-04,3.452665999999999987e-05,1.088975999999999990e-04,1.200000000000000000e+01,1.978847924799999873e+02,-1.367670509499999909e+00,1.978847925000000032e+02,-1.367670500000000011e+00,1.296999999999999931e+00,8.010000000000000453e-01
7.674817999999999918e-02,4.643661999999999790e-04,7.788591000000000524e-04,3.452665999999999987e-05,1.935089000000000080e-03,3.740000000000000000e+02,1.978726590299999941e+02,-1.345350397500000073e+00,1.978726589999999987e+02,-1.345350400000000057e+00,4.751999999999999780e+00,3.350000000000000089e+00
5.318833000000000241e-04,7.278859999999999627e-05,7.529230999999999945e-04,3.452665999999999987e-05,7.997761999999999948e-05,1.000000000000000000e+01,1.978742672200000072e+02,-1.351671242099999892e+00,1.978742671999999914e+02,-1.351671199999999962e+00,1.237999999999999989e+00,6.189999999999999947e-01
2.060377999999999862e-03,1.381067000000000037e-04,7.569493999999999528e-04,3.452665999999999987e-05,1.066519999999999946e-04,3.300000000000000000e+01,1.978670200200000124e+02,-1.340190522099999892e+00,1.978670199999999966e+02,-1.340190500000000062e+00,1.764999999999999902e+00,1.564000000000000057e+00
1.460359000000000049e-03,1.054806999999999945e-04,7.382756999999999558e-04,3.452665999999999987e-05,1.610465000000000106e-04,1.800000000000000000e+01,1.978943286999999884e+02,-1.381676223799999992e+00,1.978943286999999884e+02,-1.381676200000000021e+00,1.213999999999999968e+00,1.084999999999999964e+00
3.527012999999999850e-03,1.855752000000000118e-04,7.405785999999999706e-04,3.452665999999999987e-05,1.007387000000000050e-04,4.100000000000000000e+01,1.978849334299999896e+02,-1.365935078999999996e+00,1.978849333999999942e+02,-1.365935099999999958e+00,3.008000000000000007e+00,1.770999999999999908e+00
4.861550999999999763e-04,7.278859999999999627e-05,7.369667000000000535e-04,3.452665999999999987e-05,7.427203999999999913e-05,8.000000000000000000e+00,1.979032460599999865e+02,-1.394847202000000008e+00,1.979032460999999898e+02,-1.394847200000000065e+00,2.329000000000000181e+00,4.380000000000000004e-01
3.667707000000000085e-04,6.089931000000000223e-05,7.645150000000000079e-04,3.452665999999999987e-05,1.003187999999999991e-04,5.000000000000000000e+00,1.978710662899999875e+02,-1.346895827900000064e+00,1.978710662999999954e+02,-1.346895799999999976e+00,9.749999999999999778e-01,5.749999999999999556e-01
2.457993999999999790e+00,1.030415000000000020e-03,7.396822999999999636e-04,3.452665999999999987e-05,1.340930999999999929e-01,1.908000000000000000e+03,1.978453988599999889e+02,-1.293923065500000025e+00,1.978453988999999922e+02,-1.293923099999999993e+00,5.118000000000000327e+00,4.455000000000000071e+00
2.937771000000000046e-03,1.675718999999999939e-04,7.385230000000000440e-04,3.452665999999999987e-05,1.070807000000000063e-04,3.500000000000000000e+01,1.978504753999999934e+02,-1.314661262200000014e+00,1.978504753999999934e+02,-1.314661300000000033e+00,2.255999999999999783e+00,1.643999999999999906e+00
5.349434000000000133e-03,1.797745999999999914e-04,7.495642999999999750e-04,3.452665999999999987e-05,2.309167000000000045e-04,5.400000000000000000e+01,1.978778791500000125e+02,-1.356039846799999893e+00,1.978778791000000012e+02,-1.356039800000000017e+00,2.036000000000000032e+00,1.770000000000000018e+00
4.318505999999999951e-04,6.905333000000000044e-05,7.410233000000000445e-04,3.452665999999999987e-05,8.415249999999999770e-05,7.000000000000000000e+00,1.978829362099999969e+02,-1.364629211900000083e+00,1.978829361999999890e+02,-1.364629199999999987e+00,1.034000000000000030e+00,6.450000000000000178e-01
1.284774999999999936e-03,1.029385999999999973e-04,7.382003000000000479e-04,3.452665999999999987e-05,1.379447000000000008e-04,1.800000000000000000e+01,1.978460093200000074e+02,-1.308273225600000034e+00,1.978460092999999915e+02,-1.308273199999999914e+00,1.405000000000000027e+00,1.012000000000000011e+00
1.602485999999999971e-03,1.127636000000000057e-04,7.671362000000000363e-04,3.452665999999999987e-05,1.139626000000000056e-04,2.200000000000000000e+01,1.978686656399999890e+02,-1.342675541199999989e+00,1.978686656000000141e+02,-1.342675499999999911e+00,1.641000000000000014e+00,1.104000000000000092e+00
3.223051999999999861e-02,3.558462000000000083e-04,7.475265999999999725e-04,3.452665999999999987e-05,5.037785000000000353e-04,2.170000000000000000e+02,1.978809743399999945e+02,-1.359279756699999897e+00,1.978809742999999912e+02,-1.359279799999999927e+00,4.283000000000000362e+00,2.689000000000000057e+00
8.914758000000000404e-02,5.437264000000000463e-04,7.360242000000000130e-04,3.452665999999999987e-05,1.732838000000000000e-03,5.140000000000000000e+02,1.979079880699999876e+02,-1.398072787600000089e+00,1.979079881000000114e+02,-1.398072800000000004e+00,5.751000000000000334e+00,3.926000000000000156e+00
3.009370999999999834e-03,1.302081999999999979e-04,7.353745999999999981e-04,3.452665999999999987e-05,2.522064999999999984e-04,2.900000000000000000e+01,1.978331329700000083e+02,-1.288764135599999916e+00,1.978331330000000037e+02,-1.288764100000000079e+00,1.586000000000000076e+00,1.211000000000000076e+00
3.905029999999999873e-03,1.473857000000000075e-04,7.356361999999999754e-04,3.452665999999999987e-05,3.650198000000000114e-04,3.400000000000000000e+01,1.978347604299999887e+02,-1.290566926899999967e+00,1.978347603999999933e+02,-1.290566899999999961e+00,1.802999999999999936e+00,1.306999999999999940e+00
4.226969000000000017e-04,6.510409999999999895e-05,7.355439999999999765e-04,3.452665999999999987e-05,9.697792000000000001e-05,6.000000000000000000e+00,1.978337678899999901e+02,-1.290018332500000087e+00,1.978337678999999980e+02,-1.290018300000000062e+00,1.106000000000000094e+00,5.480000000000000426e-01
7.820111000000000250e-04,8.299177000000000518e-05,7.382890000000000459e-04,3.452665999999999987e-05,1.178579999999999954e-04,1.000000000000000000e+01,1.978902529400000105e+02,-1.374998597999999905e+00,1.978902529000000072e+02,-1.374998600000000071e+00,1.268999999999999906e+00,8.269999999999999574e-01
6.061902999999999736e-02,5.284072000000000118e-04,7.471440000000000416e-04,3.452665999999999987e-05,6.152379000000000138e-04,4.760000000000000000e+02,1.978621912700000109e+02,-1.327973077200000018e+00,1.978621913000000063e+02,-1.327973099999999906e+00,8.128999999999999559e+00,3.629000000000000004e+00
3.365502000000000077e-02,3.105267999999999896e-04,7.510366000000000524e-04,3.452665999999999987e-05,2.243840999999999891e-03,1.580000000000000000e+02,1.978771345799999892e+02,-1.352883696899999988e+00,1.978771346000000051e+02,-1.352883700000000022e+00,3.615000000000000213e+00,2.170999999999999819e+00
1.002021999999999982e-02,2.593971999999999836e-04,7.568203999999999817e-04,3.452665999999999987e-05,2.256542000000000053e-04,9.700000000000000000e+01,1.978669856900000070e+02,-1.336819262199999914e+00,1.978669856999999865e+02,-1.336819299999999933e+00,2.676000000000000156e+00,2.439000000000000057e+00
1.796918999999999947e-02,2.266988000000000054e-04,7.464966000000000180e-04,3.452665999999999987e-05,1.226258000000000035e-03,8.300000000000000000e+01,1.978813223399999970e+02,-1.360074184299999933e+00,1.978813222999999937e+02,-1.360074199999999900e+00,2.258000000000000007e+00,1.745999999999999996e+00
3.631384999999999995e-03,1.768029000000000009e-04,7.654635000000000345e-04,3.452665999999999987e-05,1.351322999999999869e-04,4.600000000000000000e+01,1.978726217500000075e+02,-1.347345460399999917e+00,1.978726216999999963e+02,-1.347345500000000085e+00,2.242999999999999883e+00,1.836000000000000076e+00
3.852177000000000032e-03,1.953122999999999969e-04,7.363581999999999593e-04,3.452665999999999987e-05,1.223770999999999908e-04,5.000000000000000000e+01,1.979131691000000046e+02,-1.407186997299999964e+00,1.979131691000000046e+02,-1.407186999999999966e+00,2.998000000000000220e+00,1.667999999999999927e+00
7.139226999999999943e-04,8.612462999999999402e-05,7.367247000000000379e-04,3.452665999999999987e-05,9.282968999999999585e-05,1.000000000000000000e+01,1.978418414500000040e+02,-1.301376443599999932e+00,1.978418413999999927e+02,-1.301376400000000100e+00,1.068999999999999950e+00,9.679999999999999716e-01
2.686120999999999756e-04,5.146930999999999934e-05,7.356223000000000059e-04,3.452665999999999987e-05,7.770135000000000442e-05,4.000000000000000000e+00,1.979051728599999933e+02,-1.396966357699999994e+00,1.979051728999999966e+02,-1.396966399999999942e+00,6.179999999999999938e-01,6.119999999999999885e-01
7.143899000000000429e-03,2.207787000000000009e-04,7.517446999999999584e-04,3.452665999999999987e-05,1.927619999999999952e-04,8.200000000000000000e+01,1.978762763299999961e+02,-1.351818811700000067e+00,1.978762763000000007e+02,-1.351818799999999987e+00,2.988999999999999879e+00,2.193999999999999950e+00
2.477402000000000076e-03,1.437459999999999888e-04,7.415092999999999988e-04,3.452665999999999987e-05,1.669657000000000064e-04,3.200000000000000000e+01,1.978840117700000008e+02,-1.364303635500000000e+00,1.978840117999999961e+02,-1.364303599999999950e+00,1.792000000000000037e+00,1.534999999999999920e+00
5.260641999999999836e-04,7.278859999999999627e-05,7.339103999999999723e-04,3.452665999999999987e-05,7.853487999999999778e-05,9.000000000000000000e+00,1.978271264500000086e+02,-1.279190597399999962e+00,1.978271263999999974e+02,-1.279190599999999955e+00,9.379999999999999449e-01,7.560000000000000053e-01
2.462329999999999987e-04,5.146930999999999934e-05,7.387401000000000254e-04,3.452665999999999987e-05,6.560906000000000572e-05,5.000000000000000000e+00,1.978978595700000085e+02,-1.385696057799999936e+00,1.978978596000000039e+02,-1.385696100000000097e+00,7.790000000000000258e-01,4.390000000000000013e-01
1.483537999999999957e-03,1.150889000000000019e-04,7.395674999999999558e-04,3.452665999999999987e-05,1.722227000000000003e-04,2.000000000000000000e+01,1.978539018200000044e+02,-1.318737797799999889e+00,1.978539017999999885e+02,-1.318737800000000071e+00,1.510000000000000009e+00,1.227999999999999980e+00
5.325548000000000261e-04,6.905333000000000044e-05,7.383081999999999796e-04,3.452665999999999987e-05,8.247409000000000304e-05,8.000000000000000000e+00,1.978953689399999973e+02,-1.381039922300000056e+00,1.978953688999999940e+02,-1.381039899999999987e+00,1.552000000000000046e+00,4.699999999999999734e-01
5.564091999999999649e-03,2.219753999999999890e-04,7.383013000000000119e-04,3.452665999999999987e-05,1.204225000000000011e-04,7.800000000000000000e+01,1.978932641499999932e+02,-1.377252462700000013e+00,1.978932641000000103e+02,-1.377252499999999991e+00,3.728000000000000203e+00,1.957999999999999963e+00
4.011032999999999786e-04,6.510409999999999895e-05,7.363178999999999861e-04,3.452665999999999987e-05,9.115429999999999562e-05,6.000000000000000000e+00,1.979145038400000089e+02,-1.410317780800000032e+00,1.979145038000000056e+02,-1.410317800000000066e+00,8.399999999999999689e-01,6.600000000000000311e-01
1.965253999999999959e-02,3.303671999999999902e-04,7.432359999999999835e-04,3.452665999999999987e-05,4.302504999999999763e-04,1.820000000000000000e+02,1.978836682900000028e+02,-1.361523307099999913e+00,1.978836683000000107e+02,-1.361523299999999992e+00,3.904999999999999805e+00,2.988999999999999879e+00
3.370242999999999850e-02,4.778614000000000256e-04,7.335573000000000180e-04,3.452665999999999987e-05,1.899309000000000012e-04,3.860000000000000000e+02,1.978257848799999863e+02,-1.272501920500000105e+00,1.978257849000000022e+02,-1.272501899999999964e+00,6.046999999999999709e+00,4.666999999999999815e+00
1.058726999999999975e-03,1.054806999999999945e-04,7.388644999999999458e-04,3.452665999999999987e-05,7.699569999999999873e-05,6.000000000000000000e+00,1.978491996900000061e+02,-1.312064566000000099e+00,1.978491997000000140e+02,-1.312064600000000025e+00,1.008000000000000007e+00,4.759999999999999787e-01
1.398132000000000064e-03,1.196038999999999951e-04,7.373501000000000404e-04,3.452665999999999987e-05,1.122833000000000029e-04,1.300000000000000000e+01,1.978397172900000101e+02,-1.296424452999999977e+00,1.978397172999999896e+02,-1.296424500000000091e+00,1.530000000000000027e+00,1.018999999999999906e+00
8.427271999999999975e-04,9.207110000000000012e-05,7.403903000000000524e-04,3.452665999999999987e-05,9.027576999999999846e-05,1.400000000000000000e+01,1.978857434699999942e+02,-1.366479446800000108e+00,1.978857434999999896e+02,-1.366479400000000011e+00,1.618999999999999995e+00,7.640000000000000124e-01
6.197247000000000129e-04,7.634133000000000249e-05,7.389169999999999593e-04,3.452665999999999987e-05,9.100733000000000065e-05,9.000000000000000000e+00,1.978991498499999864e+02,-1.386764516099999955e+00,1.978991498999999976e+02,-1.386764499999999956e+00,1.084999999999999964e+00,8.100000000000000533e-01
6.995347000000000500e-04,8.612462999999999402e-05,7.421733999999999710e-04,3.452665999999999987e-05,8.681806999999999936e-05,1.300000000000000000e+01,1.978569491899999946e+02,-1.322987487300000042e+00,1.978569492000000025e+02,-1.322987499999999983e+00,1.389999999999999902e+00,7.530000000000000027e-01
7.844817999999999930e-03,2.347361999999999973e-04,7.785936000000000462e-04,3.452665999999999987e-05,2.818464999999999924e-04,6.900000000000000000e+01,1.978705481499999905e+02,-1.342140569299999919e+00,1.978705481000000077e+02,-1.342140600000000017e+00,2.495000000000000107e+00,2.105999999999999872e+00
6.689108999999999723e-04,7.973592000000000483e-05,7.363791999999999647e-04,3.452665999999999987e-05,8.536449999999999897e-05,1.100000000000000000e+01,1.979142610899999966e+02,-1.409397992399999966e+00,1.979142611000000045e+02,-1.409397999999999929e+00,1.034999999999999920e+00,8.559999999999999831e-01
4.257936999999999833e-03,1.898094000000000127e-04,7.340473999999999610e-04,3.452665999999999987e-05,1.290771999999999981e-04,6.000000000000000000e+01,1.978274500800000055e+02,-1.276651083299999989e+00,1.978274500999999930e+02,-1.276651100000000039e+00,3.491000000000000103e+00,1.485999999999999988e+00
6.374148000000000314e-02,4.984822999999999555e-04,7.387987999999999847e-04,3.452665999999999987e-05,9.598477999999999481e-04,4.340000000000000000e+02,1.978514907800000060e+02,-1.310417827600000029e+00,1.978514907999999934e+02,-1.310417799999999966e+00,6.328999999999999737e+00,3.411999999999999922e+00
1.228225999999999971e-02,3.164420999999999836e-04,7.384476999999999534e-04,3.452665999999999987e-05,1.768409000000000029e-04,1.260000000000000000e+02,1.978989898099999891e+02,-1.383248972100000085e+00,1.978989898000000096e+02,-1.383248999999999951e+00,3.345000000000000195e+00,2.950000000000000178e+00
1.415763999999999911e-03,1.173680999999999986e-04,7.395192999999999992e-04,3.452665999999999987e-05,9.779283000000000539e-05,1.700000000000000000e+01,1.979021629899999937e+02,-1.390782743699999990e+00,1.979021630000000016e+02,-1.390782699999999927e+00,1.477000000000000091e+00,1.014999999999999902e+00
