bit_flux_iso,bit_iso_fluxerr,bit_background,bit_thresh,bit_maxflux,bit_isoarea,bit_xworld,bit_yworld,bit_alpha,bit_delta,bit_a,bit_b
9.788184999999999594e-04,6.407168999999999777e-05,1.076015999999999952e-03,1.849590000000000023e-05,7.279741000000000272e-05,2.300000000000000000e+01,1.978851853099999971e+02,-1.367814654200000035e+00,1.978851852999999892e+02,-1.367814700000000050e+00,1.713000000000000078e+00,1.120000000000000107e+00
1.817360000000000069e-03,9.227377000000000203e-05,1.077314000000000006e-03,1.849590000000000023e-05,7.300475000000000605e-05,4.700000000000000000e+01,1.978603951199999926e+02,-1.329991986800000081e+00,1.978603951000000052e+02,-1.329992000000000063e+00,2.722999999999999865e+00,1.685999999999999943e+00
9.545762000000000171e-04,6.524740999999999538e-05,1.075521000000000072e-03,1.849590000000000023e-05,7.300661000000000064e-05,2.600000000000000000e+01,1.978471265100000096e+02,-1.310606415399999891e+00,1.978471265000000017e+02,-1.310606399999999949e+00,1.510999999999999899e+00,1.282999999999999918e+00
3.690365000000000030e-04,4.089598000000000143e-05,1.075711999999999936e-03,1.849590000000000023e-05,4.591013000000000152e-05,1.000000000000000000e+01,1.978438210799999979e+02,-1.305568566899999894e+00,1.978438211000000138e+02,-1.305568599999999968e+00,1.034000000000000030e+00,8.060000000000000497e-01
1.369559999999999918e-03,7.991144000000000480e-05,1.076818000000000003e-03,1.849590000000000023e-05,5.394930000000000201e-05,3.400000000000000000e+01,1.978584550500000034e+02,-1.326517893899999967e+00,1.978584550999999863e+02,-1.326517900000000028e+00,2.081999999999999851e+00,1.673000000000000043e+00
4.772957999999999888e-03,1.316548000000000121e-04,1.076956999999999914e-03,1.849590000000000023e-05,1.424615000000000115e-04,1.020000000000000000e+02,1.978793095499999879e+02,-1.357687448000000074e+00,1.978793095999999991e+02,-1.357687400000000100e+00,3.169000000000000039e+00,2.376999999999999780e+00
6.178756999999999999e-03,1.464178000000000061e-04,1.077526999999999999e-03,1.849590000000000023e-05,1.772719000000000128e-04,1.230000000000000000e+02,1.978642867199999955e+02,-1.334002946900000097e+00,1.978642867000000081e+02,-1.334002899999999991e+00,3.021999999999999797e+00,2.778999999999999915e+00
2.399039000000000054e-04,3.262370999999999804e-05,1.075874000000000101e-03,1.849590000000000023e-05,6.098334999999999948e-05,5.000000000000000000e+00,1.978943242299999952e+02,-1.381425473099999968e+00,1.978943241999999998e+02,-1.381425499999999973e+00,7.379999999999999893e-01,6.560000000000000275e-01
3.591841000000000131e-03,1.293243999999999980e-04,1.078972000000000091e-03,1.849590000000000023e-05,8.945725999999999873e-05,9.100000000000000000e+01,1.978693594800000142e+02,-1.340688088600000105e+00,1.978693595000000016e+02,-1.340688099999999938e+00,3.736000000000000210e+00,2.245000000000000107e+00
6.417020999999999966e-04,6.040735999999999757e-05,1.075587999999999935e-03,1.849590000000000023e-05,4.554655999999999917e-05,1.600000000000000000e+01,1.978481919300000129e+02,-1.310978744999999890e+00,1.978481918999999891e+02,-1.310978699999999941e+00,1.610000000000000098e+00,1.195000000000000062e+00
1.202072999999999900e-03,7.398361000000000162e-05,1.078600000000000088e-03,1.849590000000000023e-05,8.574198000000000540e-05,3.000000000000000000e+01,1.978688833799999998e+02,-1.341726435800000061e+00,1.978688833999999872e+02,-1.341726399999999986e+00,2.479999999999999982e+00,1.072000000000000064e+00
6.257173999999999896e-03,1.422034000000000080e-04,1.078561999999999924e-03,1.849590000000000023e-05,2.206847000000000116e-04,1.080000000000000000e+02,1.978686759999999936e+02,-1.340290076300000077e+00,1.978686759999999936e+02,-1.340290100000000040e+00,2.677000000000000046e+00,2.431000000000000050e+00
2.737707000000000248e-04,3.899278000000000244e-05,1.075608000000000033e-03,1.849590000000000023e-05,3.907747999999999842e-05,7.000000000000000000e+00,1.978416081700000007e+02,-1.301403655099999890e+00,1.978416081999999960e+02,-1.301403700000000052e+00,1.324999999999999956e+00,5.370000000000000329e-01
1.431884999999999929e-02,2.041078000000000044e-04,1.077809000000000102e-03,1.849590000000000023e-05,3.517171999999999942e-04,2.280000000000000000e+02,1.978660984900000130e+02,-1.335454547499999922e+00,1.978660984999999926e+02,-1.335454499999999989e+00,3.919999999999999929e+00,3.532000000000000028e+00
2.320345000000000025e-04,3.262370999999999804e-05,1.075498000000000036e-03,1.849590000000000023e-05,5.317769999999999740e-05,6.000000000000000000e+00,1.978331452699999886e+02,-1.288760605500000045e+00,1.978331453000000124e+02,-1.288760600000000034e+00,7.279999999999999805e-01,6.710000000000000409e-01
2.054132000000000180e-03,9.630507999999999918e-05,1.077096999999999950e-03,1.849590000000000023e-05,7.835973999999999728e-05,5.200000000000000000e+01,1.978809825600000067e+02,-1.359301649500000098e+00,1.978809826000000101e+02,-1.359301599999999999e+00,2.221000000000000085e+00,1.955000000000000071e+00
2.022166000000000046e-04,3.487620999999999723e-05,1.076158000000000019e-03,1.849590000000000023e-05,3.460363999999999790e-05,6.000000000000000000e+00,1.978551281000000017e+02,-1.321418482899999969e+00,1.978551281000000017e+02,-1.321418500000000051e+00,1.096999999999999975e+00,6.989999999999999547e-01
1.678193000000000078e-04,3.020367999999999878e-05,1.075744999999999913e-03,1.849590000000000023e-05,3.701053000000000291e-05,5.000000000000000000e+00,1.978908543999999949e+02,-1.375396321600000027e+00,1.978908543999999949e+02,-1.375396300000000016e+00,7.950000000000000400e-01,5.000000000000000000e-01
4.719853999999999890e-04,5.374783999999999665e-05,1.075575000000000055e-03,1.849590000000000023e-05,4.169648000000000164e-05,1.200000000000000000e+01,1.978314060600000062e+02,-1.285307987699999988e+00,1.978314061000000095e+02,-1.285307999999999895e+00,1.508999999999999897e+00,8.199999999999999512e-01
5.350634000000000379e-04,5.231431000000000227e-05,1.076490999999999950e-03,1.849590000000000023e-05,5.167163999999999780e-05,1.400000000000000000e+01,1.978765619200000003e+02,-1.353191287900000095e+00,1.978765619000000129e+02,-1.353191299999999986e+00,1.385000000000000009e+00,9.859999999999999876e-01
5.476752000000000313e-04,4.932241000000000132e-05,1.077534999999999908e-03,1.849590000000000023e-05,6.585370000000000275e-05,1.600000000000000000e+01,1.978610983599999997e+02,-1.329794314499999963e+00,1.978610984000000030e+02,-1.329794300000000096e+00,1.276000000000000023e+00,8.649999999999999911e-01
1.391609999999999939e-03,6.407168999999999777e-05,1.076956000000000007e-03,1.849590000000000023e-05,1.852431999999999885e-04,2.600000000000000000e+01,1.978813283800000136e+02,-1.360085367599999984e+00,1.978813284000000010e+02,-1.360085400000000000e+00,1.449999999999999956e+00,1.058999999999999941e+00
4.763594999999999917e-04,4.932241000000000132e-05,1.076487000000000104e-03,1.849590000000000023e-05,6.563251000000000631e-05,1.300000000000000000e+01,1.978767262599999981e+02,-1.352680607399999957e+00,1.978767263000000014e+02,-1.352680600000000011e+00,1.090000000000000080e+00,1.040999999999999925e+00
3.006210999999999953e-03,1.046286000000000031e-04,1.079763999999999984e-03,1.849590000000000023e-05,1.563276999999999907e-04,5.900000000000000000e+01,1.978726944199999878e+02,-1.345368406500000003e+00,1.978726944000000003e+02,-1.345368399999999909e+00,2.407000000000000028e+00,2.025999999999999801e+00
8.920453999999999536e-03,1.730682000000000043e-04,1.076579999999999942e-03,1.849590000000000023e-05,1.881939000000000008e-04,1.720000000000000000e+02,1.978838889900000027e+02,-1.360557852299999926e+00,1.978838890000000106e+02,-1.360557900000000098e+00,3.444999999999999840e+00,3.382000000000000117e+00
3.611020999999999849e-03,1.182710000000000065e-04,1.075519999999999948e-03,1.849590000000000023e-05,1.234476999999999938e-04,8.000000000000000000e+01,1.979079833700000108e+02,-1.398072993500000027e+00,1.979079834000000062e+02,-1.398072999999999899e+00,2.979999999999999982e+00,2.023000000000000131e+00
5.571025000000000282e-04,5.514413000000000154e-05,1.077917999999999975e-03,1.849590000000000023e-05,4.383188000000000156e-05,1.700000000000000000e+01,1.978669939799999895e+02,-1.336819328600000079e+00,1.978669940000000054e+02,-1.336819299999999933e+00,2.544000000000000039e+00,8.629999999999999893e-01
6.930446999999999953e-04,5.084036999999999991e-05,1.076523999999999927e-03,1.849590000000000023e-05,1.242131000000000051e-04,1.300000000000000000e+01,1.978771457999999939e+02,-1.352880015700000049e+00,1.978771457999999939e+02,-1.352880000000000082e+00,1.094999999999999973e+00,9.699999999999999734e-01
2.353575000000000111e-02,2.860062000000000129e-04,1.081432000000000010e-03,1.849590000000000023e-05,3.146665000000000204e-04,4.380000000000000000e+02,1.978754037399999959e+02,-1.345193415800000070e+00,1.978754036999999926e+02,-1.345193400000000095e+00,6.198999999999999844e+00,4.932000000000000384e+00
7.947064999999999685e-03,1.704122999999999879e-04,1.076748999999999892e-03,1.849590000000000023e-05,1.846299999999999992e-04,1.600000000000000000e+02,1.978622343499999943e+02,-1.326900200399999896e+00,1.978622343000000114e+02,-1.326900200000000085e+00,3.640000000000000124e+00,3.025999999999999801e+00
1.411517999999999974e-02,2.472277999999999845e-04,1.082152000000000070e-03,1.849590000000000023e-05,1.401425999999999887e-04,3.020000000000000000e+02,1.978750757100000044e+02,-1.344501288700000075e+00,1.978750756999999965e+02,-1.344501299999999899e+00,5.892000000000000348e+00,4.426000000000000156e+00
2.735678000000000068e-03,8.085715999999999954e-05,1.075552999999999926e-03,1.849590000000000023e-05,2.273187000000000027e-04,3.800000000000000000e+01,1.979101866400000063e+02,-1.401099714099999893e+00,1.979101866000000030e+02,-1.401099700000000059e+00,1.510000000000000009e+00,1.463000000000000078e+00
1.066897999999999978e-02,1.945736000000000102e-04,1.078533000000000009e-03,1.849590000000000023e-05,2.314996999999999953e-04,2.060000000000000000e+02,1.978760718300000008e+02,-1.347687609000000064e+00,1.978760718000000054e+02,-1.347687599999999986e+00,3.863999999999999879e+00,3.696000000000000174e+00
1.306731999999999902e-03,8.085715999999999954e-05,1.076960999999999977e-03,1.849590000000000023e-05,5.232147000000000170e-05,3.400000000000000000e+01,1.978621911300000136e+02,-1.327965924099999917e+00,1.978621910999999898e+02,-1.327965899999999921e+00,1.977000000000000091e+00,1.655000000000000027e+00
2.230586000000000114e-03,1.053526999999999985e-04,1.075701000000000088e-03,1.849590000000000023e-05,6.605311999999999414e-05,6.000000000000000000e+01,1.978514939700000070e+02,-1.310444860800000111e+00,1.978514940000000024e+02,-1.310444900000000024e+00,4.052999999999999936e+00,1.461000000000000076e+00
2.734350999999999882e-03,1.095968000000000007e-04,1.081376999999999903e-03,1.849590000000000023e-05,1.017172999999999960e-04,5.500000000000000000e+01,1.978723184899999978e+02,-1.340549981099999899e+00,1.978723185000000058e+02,-1.340549999999999908e+00,2.890000000000000124e+00,1.735999999999999988e+00
5.492710999999999731e-04,5.514413000000000154e-05,1.076053999999999899e-03,1.849590000000000023e-05,5.197675999999999734e-05,6.000000000000000000e+00,1.978257549900000072e+02,-1.272600290099999976e+00,1.978257549999999867e+02,-1.272600299999999907e+00,1.106999999999999984e+00,5.110000000000000098e-01
4.923418000000000369e-04,4.932241000000000132e-05,1.075362000000000063e-03,1.849590000000000023e-05,6.297510000000000629e-05,1.300000000000000000e+01,1.978917156100000057e+02,-1.371359250300000054e+00,1.978917155999999977e+02,-1.371359299999999948e+00,1.403000000000000025e+00,9.070000000000000284e-01
2.003041000000000055e-04,3.487620999999999723e-05,1.075863999999999944e-03,1.849590000000000023e-05,3.706558999999999895e-05,7.000000000000000000e+00,1.978358859500000051e+02,-1.287508622999999908e+00,1.978358858999999939e+02,-1.287508600000000003e+00,1.058000000000000052e+00,6.520000000000000240e-01
1.785283999999999829e-02,2.533031000000000041e-04,1.077749000000000025e-03,1.849590000000000023e-05,1.970576999999999886e-04,3.480000000000000000e+02,1.978682794199999933e+02,-1.332879079100000030e+00,1.978682794000000058e+02,-1.332879099999999983e+00,6.458999999999999631e+00,3.818999999999999950e+00
4.815066000000000224e-04,4.613689000000000136e-05,1.076902000000000024e-03,1.849590000000000023e-05,5.374138999999999945e-05,1.400000000000000000e+01,1.978829256100000009e+02,-1.357264320200000096e+00,1.978829255999999930e+02,-1.357264299999999979e+00,1.112999999999999989e+00,8.559999999999999831e-01
3.478784000000000065e-04,4.089598000000000143e-05,1.076057999999999962e-03,1.849590000000000023e-05,4.581548000000000066e-05,9.000000000000000000e+00,1.978887526999999977e+02,-1.365900371499999988e+00,1.978887526999999977e+02,-1.365900399999999903e+00,9.619999999999999662e-01,8.389999999999999680e-01
1.480596999999999946e-04,2.757206000000000042e-05,1.075723999999999908e-03,1.849590000000000023e-05,4.338228999999999897e-05,4.000000000000000000e+00,1.979060980700000130e+02,-1.392189862099999953e+00,1.979060981000000083e+02,-1.392189899999999980e+00,7.710000000000000187e-01,4.400000000000000022e-01
1.641172999999999937e-02,2.422578999999999900e-04,1.083275999999999987e-03,1.849590000000000023e-05,2.131532999999999909e-04,3.260000000000000000e+02,1.978752964599999871e+02,-1.341216491499999997e+00,1.978752964999999904e+02,-1.341216500000000034e+00,5.322000000000000064e+00,4.533000000000000362e+00
5.657290999999999839e-04,4.775622000000000336e-05,1.075743000000000098e-03,1.849590000000000023e-05,7.475225999999999637e-05,1.400000000000000000e+01,1.978573702399999945e+02,-1.318340007400000014e+00,1.978573701999999912e+02,-1.318340000000000067e+00,1.254999999999999893e+00,8.569999999999999840e-01
1.076263000000000046e-02,1.953535000000000059e-04,1.080823999999999977e-03,1.849590000000000023e-05,1.863512000000000057e-04,2.000000000000000000e+02,1.978775700200000074e+02,-1.345451954799999905e+00,1.978775699999999915e+02,-1.345452000000000092e+00,4.052999999999999936e+00,3.665000000000000036e+00
1.517331999999999926e-04,3.020367999999999878e-05,1.076879999999999895e-03,1.849590000000000023e-05,5.000969000000000264e-05,4.000000000000000000e+00,1.978841821100000118e+02,-1.358147852799999944e+00,1.978841821000000039e+02,-1.358147900000000075e+00,9.300000000000000488e-01,4.680000000000000271e-01
2.817950999999999963e-03,1.009303000000000050e-04,1.075926000000000052e-03,1.849590000000000023e-05,1.020223999999999941e-04,6.100000000000000000e+01,1.978341038099999878e+02,-1.280846485999999951e+00,1.978341038000000083e+02,-1.280846499999999999e+00,2.628000000000000114e+00,1.768000000000000016e+00
1.964702999999999936e-03,8.976813999999999464e-05,1.075645000000000073e-03,1.849590000000000023e-05,8.399609999999999358e-05,4.600000000000000000e+01,1.978936213800000132e+02,-1.370776675399999922e+00,1.978936214000000007e+02,-1.370776699999999959e+00,1.927000000000000046e+00,1.790000000000000036e+00
1.170906000000000030e-01,3.040437000000000109e-04,1.075839000000000092e-03,1.849590000000000023e-05,7.358578000000000167e-03,5.220000000000000000e+02,1.978454045100000087e+02,-1.293920267699999904e+00,1.978454045000000008e+02,-1.293920299999999912e+00,3.745999999999999996e+00,3.291999999999999815e+00
1.017910999999999989e-02,1.774064999999999963e-04,1.076123999999999917e-03,1.849590000000000023e-05,1.914158999999999913e-04,1.670000000000000000e+02,1.978382219000000077e+02,-1.284037207699999961e+00,1.978382219000000077e+02,-1.284037199999999990e+00,3.637999999999999901e+00,2.903000000000000025e+00
8.183720000000000447e-04,5.913549000000000258e-05,1.083414999999999899e-03,1.849590000000000023e-05,6.757653000000000130e-05,2.000000000000000000e+01,1.978751586500000030e+02,-1.342768677600000071e+00,1.978751585999999918e+02,-1.342768699999999926e+00,1.647999999999999909e+00,1.072000000000000064e+00
4.685827000000000156e-04,5.084036999999999991e-05,1.083025000000000047e-03,1.849590000000000023e-05,7.418415000000000360e-05,1.000000000000000000e+01,1.978741475299999877e+02,-1.341633611000000004e+00,1.978741474999999923e+02,-1.341633599999999982e+00,1.383999999999999897e+00,8.729999999999999982e-01
5.603976000000000096e-03,1.356366000000000017e-04,1.078153000000000097e-03,1.849590000000000023e-05,2.182416000000000011e-04,1.010000000000000000e+02,1.978796715100000085e+02,-1.347916374400000006e+00,1.978796715000000006e+02,-1.347916399999999904e+00,2.762000000000000011e+00,2.408999999999999808e+00
3.643604999999999956e-04,4.271446000000000303e-05,1.076780000000000055e-03,1.849590000000000023e-05,5.483127000000000264e-05,1.100000000000000000e+01,1.978811755300000073e+02,-1.351679892800000005e+00,1.978811755000000119e+02,-1.351679899999999934e+00,1.124000000000000110e+00,7.820000000000000284e-01
4.192935999999999864e-04,4.775622000000000336e-05,1.075397999999999979e-03,1.849590000000000023e-05,4.652759999999999817e-05,1.200000000000000000e+01,1.979136815200000115e+02,-1.400722486500000086e+00,1.979136814999999956e+02,-1.400722500000000093e+00,1.340000000000000080e+00,8.659999999999999920e-01
3.404830000000000183e-03,1.082006000000000021e-04,1.082737000000000066e-03,1.849590000000000023e-05,1.178829000000000026e-04,6.700000000000000000e+01,1.978767885199999910e+02,-1.343025556399999987e+00,1.978767885000000035e+02,-1.343025600000000042e+00,2.374000000000000110e+00,1.935000000000000053e+00
5.179915999999999687e-04,5.084036999999999991e-05,1.075912999999999956e-03,1.849590000000000023e-05,5.383474999999999816e-05,1.300000000000000000e+01,1.978343953099999908e+02,-1.280407811299999921e+00,1.978343953000000113e+02,-1.280407800000000096e+00,1.504000000000000004e+00,7.950000000000000400e-01
1.796694999999999931e+00,5.982566000000000142e-04,1.078605999999999966e-03,1.849590000000000023e-05,1.138167999999999958e-01,2.138000000000000000e+03,1.978799997499999961e+02,-1.339401558999999908e+00,1.978799998000000073e+02,-1.339401599999999970e+00,5.147000000000000242e+00,4.621999999999999886e+00
2.318365000000000020e-04,3.262370999999999804e-05,1.077889000000000061e-03,1.849590000000000023e-05,4.235352000000000170e-05,7.000000000000000000e+00,1.978704052200000092e+02,-1.333880869099999922e+00,1.978704051999999933e+02,-1.333880900000000036e+00,9.979999999999999982e-01,4.789999999999999813e-01
1.776231999999999984e-03,9.390706999999999874e-05,1.076052000000000085e-03,1.849590000000000023e-05,7.310777000000000291e-05,4.700000000000000000e+01,1.978606221400000038e+02,-1.317744389400000049e+00,1.978606221000000005e+02,-1.317744400000000038e+00,2.726999999999999869e+00,1.592999999999999972e+00
6.525316000000000189e-04,6.165301000000000147e-05,1.081095000000000016e-03,1.849590000000000023e-05,4.981841999999999862e-05,1.800000000000000000e+01,1.978741780500000118e+02,-1.338812306699999954e+00,1.978741780000000006e+02,-1.338812300000000066e+00,1.667999999999999927e+00,1.209000000000000075e+00
6.637516999999999896e-03,1.564578000000000117e-04,1.075912000000000049e-03,1.849590000000000023e-05,1.167190000000000051e-04,1.490000000000000000e+02,1.978475536800000043e+02,-1.296915728799999945e+00,1.978475536999999917e+02,-1.296915700000000005e+00,3.850000000000000089e+00,2.790999999999999925e+00
2.613138000000000093e-03,9.551243000000000601e-05,1.079838999999999972e-03,1.849590000000000023e-05,1.447905999999999889e-04,5.000000000000000000e+01,1.978751939400000026e+02,-1.338138405600000080e+00,1.978751938999999993e+02,-1.338138400000000061e+00,2.306999999999999940e+00,1.560999999999999943e+00
2.870120999999999784e-03,1.156713000000000050e-04,1.079186999999999898e-03,1.849590000000000023e-05,8.551183000000000557e-05,7.100000000000000000e+01,1.978746176800000001e+02,-1.337522544900000110e+00,1.978746176999999875e+02,-1.337522499999999948e+00,3.081999999999999851e+00,1.993999999999999995e+00
2.952190999999999843e-03,1.176264000000000026e-04,1.076782999999999994e-03,1.849590000000000023e-05,8.629216000000000425e-05,7.300000000000000000e+01,1.978826336900000058e+02,-1.349603971400000102e+00,1.978826337000000137e+02,-1.349604000000000026e+00,2.798000000000000043e+00,2.274999999999999911e+00
2.560296000000000100e-03,9.227377000000000203e-05,1.078673999999999952e-03,1.849590000000000023e-05,1.236300000000000072e-04,5.200000000000000000e+01,1.978799480000000131e+02,-1.345599450199999936e+00,1.978799480000000131e+02,-1.345599500000000059e+00,2.063000000000000167e+00,1.590000000000000080e+00
1.204449999999999922e-03,7.500411999999999704e-05,1.082412000000000044e-03,1.849590000000000023e-05,7.557833999999999711e-05,3.200000000000000000e+01,1.978764598699999908e+02,-1.340634523400000111e+00,1.978764598999999862e+02,-1.340634499999999951e+00,2.212000000000000188e+00,1.290000000000000036e+00
9.587104000000000155e-04,6.407168999999999777e-05,1.076010000000000074e-03,1.849590000000000023e-05,9.059963999999999507e-05,2.500000000000000000e+01,1.978345157299999926e+02,-1.277571622199999979e+00,1.978345156999999972e+02,-1.277571599999999918e+00,1.455000000000000071e+00,1.290999999999999925e+00
7.411604999999999929e-04,6.407168999999999777e-05,1.075926000000000052e-03,1.849590000000000023e-05,5.254196000000000338e-05,1.900000000000000000e+01,1.978358806299999912e+02,-1.279504596300000019e+00,1.978358805999999959e+02,-1.279504600000000103e+00,1.560999999999999943e+00,1.272999999999999909e+00
4.598889000000000102e-03,1.263511000000000039e-04,1.081092000000000077e-03,1.849590000000000023e-05,1.315688999999999932e-04,9.100000000000000000e+01,1.978784668899999986e+02,-1.341856888799999981e+00,1.978784669000000065e+02,-1.341856900000000019e+00,2.746999999999999886e+00,2.298000000000000043e+00
2.991892999999999983e-02,1.743810000000000097e-04,1.075942999999999995e-03,1.849590000000000023e-05,2.247437000000000133e-03,1.750000000000000000e+02,1.978335800799999902e+02,-1.273168897199999927e+00,1.978335801000000060e+02,-1.273168899999999937e+00,2.528000000000000025e+00,2.255999999999999783e+00
5.079961999999999932e-04,5.374784999999999735e-05,1.075809000000000053e-03,1.849590000000000023e-05,4.013138999999999932e-05,1.200000000000000000e+01,1.978291388499999925e+02,-1.268581958800000020e+00,1.978291389000000038e+02,-1.268582000000000098e+00,1.254999999999999893e+00,8.279999999999999583e-01
1.122299999999999904e-03,7.601092999999999630e-05,1.075847999999999909e-03,1.849590000000000023e-05,5.879276000000000120e-05,3.100000000000000000e+01,1.978359645900000032e+02,-1.278550751899999893e+00,1.978359646000000112e+02,-1.278550800000000098e+00,2.001999999999999780e+00,1.473999999999999977e+00
2.648198999999999952e-03,1.102883000000000059e-04,1.076429000000000058e-03,1.849590000000000023e-05,6.693170999999999550e-05,6.500000000000000000e+01,1.978670021199999951e+02,-1.324531042000000047e+00,1.978670021000000077e+02,-1.324530999999999903e+00,3.403999999999999915e+00,1.810999999999999943e+00
5.636356999999999609e-04,5.084036999999999991e-05,1.078116000000000057e-03,1.849590000000000023e-05,8.783780999999999512e-05,1.500000000000000000e+01,1.978737662499999885e+02,-1.335819928400000078e+00,1.978737662000000057e+02,-1.335819899999999949e+00,1.135000000000000009e+00,9.969999999999999973e-01
2.463170000000000203e-04,3.899278000000000244e-05,1.080061999999999906e-03,1.849590000000000023e-05,4.079937999999999967e-05,8.000000000000000000e+00,1.978787907999999902e+02,-1.343524316199999902e+00,1.978787907999999902e+02,-1.343524299999999894e+00,9.909999999999999920e-01,7.279999999999999805e-01
3.171727000000000270e-04,3.899278000000000244e-05,1.076343000000000005e-03,1.849590000000000023e-05,4.980293999999999992e-05,9.000000000000000000e+00,1.978878482000000076e+02,-1.356826728599999976e+00,1.978878482000000076e+02,-1.356826700000000052e+00,1.245000000000000107e+00,6.239999999999999991e-01
3.473635999999999890e-04,4.613689000000000136e-05,1.076473000000000100e-03,1.849590000000000023e-05,3.982056000000000012e-05,4.000000000000000000e+00,1.978645374600000082e+02,-1.321629784500000016e+00,1.978645375000000115e+02,-1.321629799999999966e+00,9.120000000000000329e-01,5.410000000000000364e-01
8.074226000000000103e-04,5.913549000000000258e-05,1.076415000000000054e-03,1.849590000000000023e-05,7.215654000000000219e-05,2.100000000000000000e+01,1.978695484899999997e+02,-1.328596289400000074e+00,1.978695485000000076e+02,-1.328596300000000063e+00,1.356999999999999984e+00,1.233000000000000096e+00
3.963870999999999888e-03,1.356366000000000017e-04,1.075956999999999998e-03,1.849590000000000023e-05,9.739805999999999562e-05,1.000000000000000000e+02,1.978944067200000063e+02,-1.364541610000000071e+00,1.978944066999999905e+02,-1.364541599999999910e+00,3.370000000000000107e+00,2.717999999999999972e+00
6.503894000000000515e-04,5.650591999999999854e-05,1.077211000000000011e-03,1.849590000000000023e-05,4.896858999999999663e-05,1.300000000000000000e+01,1.978721314699999994e+02,-1.331740909300000109e+00,1.978721314999999947e+02,-1.331740900000000005e+00,1.274000000000000021e+00,1.080000000000000071e+00
2.807207999999999839e-03,7.895438000000000282e-05,1.075442999999999929e-03,1.849590000000000023e-05,2.917533999999999839e-04,3.300000000000000000e+01,1.979143184600000041e+02,-1.395593393600000010e+00,1.979143185000000074e+02,-1.395593400000000095e+00,1.522000000000000020e+00,1.344000000000000083e+00
1.084663999999999941e-03,5.783565000000000250e-05,1.076151000000000017e-03,1.849590000000000023e-05,1.527928000000000120e-04,2.100000000000000000e+01,1.978272310300000072e+02,-1.264585298200000096e+00,1.978272310000000118e+02,-1.264585300000000023e+00,1.286000000000000032e+00,1.002000000000000002e+00
7.293408000000000356e-04,5.650591999999999854e-05,1.077978000000000052e-03,1.849590000000000023e-05,7.372337999999999819e-05,1.900000000000000000e+01,1.978747833600000092e+02,-1.336035329400000027e+00,1.978747834000000125e+02,-1.336035300000000037e+00,1.280000000000000027e+00,1.167999999999999927e+00
1.663231999999999948e-03,8.631421000000000178e-05,1.080641999999999931e-03,1.849590000000000023e-05,8.122540999999999724e-05,4.100000000000000000e+01,1.978789463599999863e+02,-1.341057423499999901e+00,1.978789463999999896e+02,-1.341057399999999955e+00,2.544000000000000039e+00,1.387999999999999901e+00
1.498858999999999955e-03,8.271618999999999858e-05,1.076223000000000067e-03,1.849590000000000023e-05,8.699310000000000571e-05,3.200000000000000000e+01,1.978632325499999922e+02,-1.318117226999999891e+00,1.978632325000000094e+02,-1.318117200000000100e+00,1.677999999999999936e+00,1.566000000000000059e+00
2.696495000000000142e-03,9.309400000000000010e-05,1.076495999999999920e-03,1.849590000000000023e-05,1.538792000000000089e-04,4.700000000000000000e+01,1.978712781799999902e+02,-1.329699091599999994e+00,1.978712782000000061e+02,-1.329699100000000023e+00,2.178999999999999826e+00,1.548999999999999932e+00
1.405082999999999896e-03,7.991144000000000480e-05,1.075856999999999942e-03,1.849590000000000023e-05,6.984477000000000383e-05,3.300000000000000000e+01,1.978578387100000100e+02,-1.309444674599999914e+00,1.978578387000000021e+02,-1.309444700000000017e+00,1.808000000000000052e+00,1.598000000000000087e+00
1.099680000000000015e-03,5.913549000000000258e-05,1.075849000000000033e-03,1.849590000000000023e-05,1.243244999999999919e-04,1.800000000000000000e+01,1.978611161299999992e+02,-1.314676517100000108e+00,1.978611161000000038e+02,-1.314676500000000026e+00,1.266999999999999904e+00,1.084000000000000075e+00
2.958553999999999958e-03,8.363020999999999834e-05,1.075563000000000083e-03,1.849590000000000023e-05,2.793750000000000009e-04,3.800000000000000000e+01,1.978568238400000041e+02,-1.307508443199999926e+00,1.978568238000000008e+02,-1.307508399999999904e+00,1.610000000000000098e+00,1.447000000000000064e+00
1.777710999999999961e-04,3.262370999999999804e-05,1.076067999999999903e-03,1.849590000000000023e-05,3.907317000000000185e-05,5.000000000000000000e+00,1.979060145200000136e+02,-1.381492921900000059e+00,1.979060144999999977e+02,-1.381492900000000024e+00,1.028000000000000025e+00,4.759999999999999787e-01
3.249869000000000173e-04,4.089598000000000143e-05,1.076464000000000067e-03,1.849590000000000023e-05,5.403265999999999912e-05,9.000000000000000000e+00,1.978675866899999960e+02,-1.323661441700000108e+00,1.978675867000000039e+02,-1.323661399999999988e+00,1.068000000000000060e+00,7.299999999999999822e-01
1.153598999999999944e-03,6.975241999999999445e-05,1.076364999999999917e-03,1.849590000000000023e-05,7.308181000000000291e-05,2.700000000000000000e+01,1.978668811000000005e+02,-1.321904856700000019e+00,1.978668811000000005e+02,-1.321904900000000049e+00,1.820000000000000062e+00,1.147000000000000020e+00
8.575211000000000118e-04,6.640232000000000090e-05,1.075999999999999917e-03,1.849590000000000023e-05,6.092712000000000290e-05,2.500000000000000000e+01,1.978630042599999967e+02,-1.313379096500000065e+00,1.978630043000000001e+02,-1.313379099999999911e+00,2.169000000000000039e+00,1.034999999999999920e+00
