bit_flux_iso,bit_iso_fluxerr,bit_background,bit_thresh,bit_maxflux,bit_isoarea,bit_xworld,bit_yworld,bit_alpha,bit_delta,bit_a,bit_b
4.958617000000000233e-03,2.515236000000000121e-04,1.108473999999999918e-03,4.911837999999999914e-05,1.675451999999999963e-04,5.000000000000000000e+01,1.978518772900000045e+02,-1.373193184800000077e+00,1.978518773000000124e+02,-1.373193200000000003e+00,2.286000000000000032e+00,1.810999999999999943e+00
8.146229999999999964e-04,1.086047999999999940e-04,1.104034999999999956e-03,4.911837999999999914e-05,1.150610999999999952e-04,9.000000000000000000e+00,1.978970559699999967e+02,-1.442249515599999921e+00,1.978970559999999921e+02,-1.442249499999999962e+00,1.056999999999999940e+00,7.479999999999999982e-01
1.051787999999999898e-03,1.180658999999999973e-04,1.104097000000000064e-03,4.911837999999999914e-05,1.138405999999999956e-04,1.100000000000000000e+01,1.978972912399999871e+02,-1.442547976499999995e+00,1.978972912000000122e+02,-1.442547999999999941e+00,1.683999999999999941e+00,6.009999999999999787e-01
1.635736000000000048e-03,1.427346999999999871e-04,1.104582000000000003e-03,4.911837999999999914e-05,1.600728999999999900e-04,1.700000000000000000e+01,1.979048700600000075e+02,-1.453216730699999903e+00,1.979048701000000108e+02,-1.453216700000000028e+00,1.566000000000000059e+00,9.839999999999999858e-01
4.004478000000000117e-04,7.322135000000000666e-05,1.108115000000000011e-03,4.911837999999999914e-05,1.349978000000000105e-04,3.000000000000000000e+00,1.978311019200000089e+02,-1.342425550199999984e+00,1.978311018999999931e+02,-1.342425600000000108e+00,7.439999999999999947e-01,4.490000000000000102e-01
2.380488000000000048e-03,1.669704000000000099e-04,1.108747999999999895e-03,4.911837999999999914e-05,1.907711999999999939e-04,2.200000000000000000e+01,1.978756014600000128e+02,-1.408918777200000028e+00,1.978756014999999877e+02,-1.408918799999999916e+00,1.401000000000000023e+00,1.258000000000000007e+00
4.443530999999999696e-03,2.493829999999999940e-04,1.104713000000000006e-03,4.911837999999999914e-05,1.406386999999999991e-04,4.600000000000000000e+01,1.978291594099999884e+02,-1.337922995000000004e+00,1.978291594000000089e+02,-1.337922999999999973e+00,2.878000000000000114e+00,1.562999999999999945e+00
7.690206000000000212e-04,1.035505999999999975e-04,1.107181000000000051e-03,4.911837999999999914e-05,1.117033999999999985e-04,9.000000000000000000e+00,1.978576637500000004e+02,-1.381895447100000007e+00,1.978576638000000116e+02,-1.381895400000000107e+00,1.092999999999999972e+00,6.840000000000000524e-01
3.368727999999999979e-04,7.322135000000000666e-05,1.107815000000000058e-03,4.911837999999999914e-05,1.199105000000000033e-04,4.000000000000000000e+00,1.978663118000000054e+02,-1.395249674200000012e+00,1.978663118000000054e+02,-1.395249699999999926e+00,7.590000000000000080e-01,4.590000000000000191e-01
1.149148999999999917e-03,1.180658999999999973e-04,1.104764999999999957e-03,4.911837999999999914e-05,1.637222000000000026e-04,1.300000000000000000e+01,1.978902519300000051e+02,-1.430899199399999988e+00,1.978902519000000098e+02,-1.430899200000000038e+00,1.106000000000000094e+00,8.229999999999999538e-01
6.246218000000000430e-03,2.720053000000000163e-04,1.108512999999999990e-03,4.911837999999999914e-05,2.318947999999999875e-04,5.800000000000000000e+01,1.978653675299999861e+02,-1.392038543199999978e+00,1.978653674999999907e+02,-1.392038499999999956e+00,2.591000000000000192e+00,1.830999999999999961e+00
3.598782999999999930e-04,7.322135000000000666e-05,1.108517999999999960e-03,4.911837999999999914e-05,1.186729999999999936e-04,4.000000000000000000e+00,1.978750800999999910e+02,-1.407924331800000095e+00,1.978750800999999910e+02,-1.407924299999999906e+00,7.409999999999999920e-01,4.510000000000000120e-01
4.453880000000000122e-04,7.322135000000000666e-05,1.105583999999999950e-03,4.911837999999999914e-05,1.242233999999999938e-04,5.000000000000000000e+00,1.978292930499999898e+02,-1.338919665599999975e+00,1.978292931000000010e+02,-1.338919699999999935e+00,7.329999999999999849e-01,4.540000000000000147e-01
4.253284999999999982e-01,1.353307999999999898e-03,1.110352999999999904e-03,4.911837999999999914e-05,4.654092999999999772e-03,1.506000000000000000e+03,1.978665425799999866e+02,-1.385645000900000090e+00,1.978665426000000025e+02,-1.385645000000000016e+00,7.693999999999999950e+00,7.415000000000000036e+00
4.334984999999999967e-04,7.322135000000000666e-05,1.108344999999999947e-03,4.911837999999999914e-05,1.061668999999999948e-04,5.000000000000000000e+00,1.978651617300000112e+02,-1.392702377800000058e+00,1.978651616999999874e+02,-1.392702399999999896e+00,1.169000000000000039e+00,3.350000000000000200e-01
6.167488000000000267e-04,9.823675999999999828e-05,1.107749000000000103e-03,4.911837999999999914e-05,1.160285000000000022e-04,8.000000000000000000e+00,1.978670969199999945e+02,-1.395558982500000100e+00,1.978670969000000071e+02,-1.395558999999999994e+00,1.042000000000000037e+00,6.360000000000000098e-01
2.952677999999999900e-02,4.549161999999999932e-04,1.105187000000000096e-03,4.911837999999999914e-05,5.155780999999999689e-04,1.700000000000000000e+02,1.978969471599999963e+02,-1.435675916499999927e+00,1.978969471999999996e+02,-1.435675899999999894e+00,4.825000000000000178e+00,2.080999999999999961e+00
6.615076000000000116e-03,2.196641000000000099e-04,1.108325999999999973e-03,4.911837999999999914e-05,7.612212000000000362e-04,4.100000000000000000e+01,1.978706425400000057e+02,-1.399861020199999917e+00,1.978706425000000024e+02,-1.399861000000000022e+00,1.633000000000000007e+00,1.407000000000000028e+00
5.367170000000000317e-04,8.020997000000000413e-05,1.104706999999999911e-03,4.911837999999999914e-05,1.118354000000000033e-04,5.000000000000000000e+00,1.978913266799999917e+02,-1.431829452699999949e+00,1.978913267000000076e+02,-1.431829500000000088e+00,7.550000000000000044e-01,5.580000000000000515e-01
1.242901999999999939e-03,1.350134999999999974e-04,1.108341000000000100e-03,4.911837999999999914e-05,1.212207999999999965e-04,7.000000000000000000e+00,1.978406611700000042e+02,-1.355633940599999976e+00,1.978406611999999996e+02,-1.355633899999999947e+00,1.274999999999999911e+00,4.849999999999999867e-01
3.675412999999999770e-04,7.322135000000000666e-05,1.104757000000000048e-03,4.911837999999999914e-05,8.857028999999999391e-05,5.000000000000000000e+00,1.978999417800000060e+02,-1.444673639099999907e+00,1.978999417999999935e+02,-1.444673600000000002e+00,1.004999999999999893e+00,3.870000000000000107e-01
1.600433000000000064e-02,3.661067999999999961e-04,1.108314999999999908e-03,4.911837999999999914e-05,5.017287999999999522e-04,1.150000000000000000e+02,1.978415959099999952e+02,-1.354817342300000060e+00,1.978415958999999873e+02,-1.354817299999999891e+00,2.931999999999999940e+00,2.463999999999999968e+00
3.954898999999999915e-02,5.547453999999999623e-04,1.114271000000000011e-03,4.911837999999999914e-05,6.856753999999999844e-04,2.440000000000000000e+02,1.978507867600000054e+02,-1.366896327499999897e+00,1.978507868000000087e+02,-1.366896300000000064e+00,4.298000000000000043e+00,3.668000000000000149e+00
3.385330000000000197e-03,1.763404000000000100e-04,1.104979000000000074e-03,4.911837999999999914e-05,3.785090999999999976e-04,2.300000000000000000e+01,1.979108608500000059e+02,-1.460273365900000009e+00,1.979108607999999947e+02,-1.460273399999999944e+00,1.379999999999999893e+00,1.193000000000000060e+00
4.779901999999999936e-03,2.515236000000000121e-04,1.112927000000000100e-03,4.911837999999999914e-05,1.875679999999999904e-04,4.200000000000000000e+01,1.978492818199999874e+02,-1.366520416299999985e+00,1.978492818000000000e+02,-1.366520399999999968e+00,2.987000000000000099e+00,1.453999999999999959e+00
4.410118999999999780e-04,7.322135000000000666e-05,1.107048000000000016e-03,4.911837999999999914e-05,1.321724000000000087e-04,5.000000000000000000e+00,1.978308028300000103e+02,-1.340133044899999959e+00,1.978308027999999865e+02,-1.340133000000000019e+00,7.239999999999999769e-01,4.570000000000000173e-01
4.393840000000000202e-04,7.322135000000000666e-05,1.105333000000000010e-03,4.911837999999999914e-05,1.369205999999999982e-04,5.000000000000000000e+00,1.979117109299999981e+02,-1.461718690699999934e+00,1.979117109000000028e+02,-1.461718700000000037e+00,1.004000000000000004e+00,3.760000000000000009e-01
3.720072999999999848e-04,7.322135000000000666e-05,1.110934000000000053e-03,4.911837999999999914e-05,9.651539999999999414e-05,4.000000000000000000e+00,1.978475129800000047e+02,-1.365146967999999905e+00,1.978475129999999922e+02,-1.365147000000000110e+00,8.000000000000000444e-01,5.040000000000000036e-01
4.922830999999999691e-04,8.020997000000000413e-05,1.108323999999999941e-03,4.911837999999999914e-05,1.075832000000000036e-04,5.000000000000000000e+00,1.978362031300000012e+02,-1.348014063699999987e+00,1.978362031000000059e+02,-1.348014100000000104e+00,8.619999999999999885e-01,5.220000000000000195e-01
1.758608000000000046e-03,1.604199000000000055e-04,1.111685999999999968e-03,4.911837999999999914e-05,1.404911000000000007e-04,1.200000000000000000e+01,1.978480974000000003e+02,-1.365098086099999941e+00,1.978480974000000003e+02,-1.365098099999999981e+00,1.796000000000000041e+00,7.199999999999999734e-01
8.704275999999999940e-04,1.035505999999999975e-04,1.107921999999999900e-03,4.911837999999999914e-05,1.803251999999999926e-04,8.000000000000000000e+00,1.978716936700000133e+02,-1.401209573300000066e+00,1.978716937000000087e+02,-1.401209600000000055e+00,1.066999999999999948e+00,6.430000000000000160e-01
4.488545999999999834e-04,7.322135000000000666e-05,1.108747999999999895e-03,4.911837999999999914e-05,1.074801000000000012e-04,5.000000000000000000e+00,1.978771462900000131e+02,-1.409410330600000094e+00,1.978771462999999926e+02,-1.409410300000000005e+00,9.250000000000000444e-01,4.510000000000000120e-01
4.047499999999999991e-04,7.322135000000000666e-05,1.104928000000000030e-03,4.911837999999999914e-05,1.103725999999999942e-04,5.000000000000000000e+00,1.978959535699999890e+02,-1.437663339400000018e+00,1.978959536000000128e+02,-1.437663300000000088e+00,7.379999999999999893e-01,4.570000000000000173e-01
8.640907999999999228e-03,3.140845999999999981e-04,1.108047999999999932e-03,4.911837999999999914e-05,2.943309999999999980e-04,6.400000000000000000e+01,1.978781105900000057e+02,-1.407105740200000010e+00,1.978781106000000136e+02,-1.407105700000000015e+00,3.063000000000000167e+00,1.667000000000000037e+00
4.867900000000000200e-04,7.322135000000000666e-05,1.109165999999999971e-03,4.911837999999999914e-05,1.628044999999999894e-04,5.000000000000000000e+00,1.978406149699999901e+02,-1.354260770500000044e+00,1.978406150000000139e+02,-1.354260800000000042e+00,6.189999999999999947e-01,5.959999999999999742e-01
4.754645000000000052e-03,2.557511999999999850e-04,1.105129999999999958e-03,4.911837999999999914e-05,1.581898999999999946e-04,3.900000000000000000e+01,1.979034823599999982e+02,-1.448304849999999977e+00,1.979034824000000015e+02,-1.448304800000000059e+00,3.250999999999999890e+00,1.366999999999999993e+00
1.721583999999999892e-01,5.830186000000000222e-04,1.111177000000000085e-03,4.911837999999999914e-05,1.171895000000000055e-02,2.760000000000000000e+02,1.978479997899999887e+02,-1.361882458700000020e+00,1.978479997999999966e+02,-1.361882500000000107e+00,2.810000000000000053e+00,2.456999999999999851e+00
9.191982999999999708e-04,1.134339999999999985e-04,1.108417999999999903e-03,4.911837999999999914e-05,1.121146000000000057e-04,1.100000000000000000e+01,1.978562517500000126e+02,-1.377264465299999907e+00,1.978562517999999955e+02,-1.377264499999999892e+00,1.290999999999999925e+00,7.530000000000000027e-01
9.460585000000000088e-04,1.268231000000000089e-04,1.108527999999999901e-03,4.911837999999999914e-05,1.073230999999999957e-04,1.100000000000000000e+01,1.978564726600000085e+02,-1.377365397800000002e+00,1.978564727000000119e+02,-1.377365399999999962e+00,1.685000000000000053e+00,8.449999999999999734e-01
1.404700000000000046e-03,1.464427000000000133e-04,1.107792999999999929e-03,4.911837999999999914e-05,1.242580000000000019e-04,1.100000000000000000e+01,1.978337516500000106e+02,-1.343049771000000003e+00,1.978337515999999994e+02,-1.343049799999999960e+00,1.207000000000000073e+00,9.849999999999999867e-01
1.251324000000000013e-02,3.480903000000000035e-04,1.108589000000000102e-03,4.911837999999999914e-05,2.937233999999999939e-04,9.700000000000000000e+01,1.978629213799999889e+02,-1.385027905699999895e+00,1.978629214000000047e+02,-1.385027900000000090e+00,2.862000000000000099e+00,2.508999999999999897e+00
1.363882999999999979e-03,1.389277000000000014e-04,1.105164000000000060e-03,4.911837999999999914e-05,1.418690999999999865e-04,1.400000000000000000e+01,1.979033952899999917e+02,-1.447790770199999910e+00,1.979033952999999997e+02,-1.447790799999999933e+00,1.590000000000000080e+00,8.329999999999999627e-01
1.462647000000000079e-03,1.427346999999999871e-04,1.107012000000000100e-03,4.911837999999999914e-05,1.392715000000000099e-04,1.300000000000000000e+01,1.978844487599999979e+02,-1.418787923700000064e+00,1.978844488000000013e+02,-1.418787900000000102e+00,1.209000000000000075e+00,9.509999999999999565e-01
9.327234999999999693e-03,2.536462000000000178e-04,1.107813999999999934e-03,4.911837999999999914e-05,8.273831999999999628e-04,5.500000000000000000e+01,1.978607640799999956e+02,-1.382261975300000056e+00,1.978607641000000115e+02,-1.382262000000000102e+00,1.953000000000000069e+00,1.584000000000000075e+00
2.104966000000000129e-02,4.142025000000000242e-04,1.107696999999999935e-03,4.911837999999999914e-05,4.955839000000000511e-04,1.370000000000000000e+02,1.978347757299999898e+02,-1.341132028599999915e+00,1.978347756999999945e+02,-1.341131999999999991e+00,3.677000000000000046e+00,2.302000000000000046e+00
4.300045999999999860e-04,7.322135000000000666e-05,1.109203000000000012e-03,4.911837999999999914e-05,1.286271999999999871e-04,4.000000000000000000e+00,1.978406182699999931e+02,-1.352992387900000093e+00,1.978406182999999885e+02,-1.352992399999999984e+00,6.360000000000000098e-01,5.879999999999999671e-01
2.805685000000000037e-03,1.991836000000000084e-04,1.108545999999999967e-03,4.911837999999999914e-05,1.273841000000000057e-04,3.000000000000000000e+01,1.978418547999999930e+02,-1.354021770999999985e+00,1.978418547999999930e+02,-1.354021799999999942e+00,1.727000000000000091e+00,1.610999999999999988e+00
1.129012999999999892e-03,1.309822999999999944e-04,1.104050000000000083e-03,4.911837999999999914e-05,1.330497999999999945e-04,1.300000000000000000e+01,1.978279083900000046e+02,-1.333375965999999968e+00,1.978279084000000125e+02,-1.333375999999999895e+00,1.612999999999999989e+00,8.579999999999999849e-01
4.505142000000000174e-03,2.315461999999999956e-04,1.108938000000000068e-03,4.911837999999999914e-05,1.769770999999999898e-04,4.400000000000000000e+01,1.978571342300000140e+02,-1.376695221799999924e+00,1.978571341999999902e+02,-1.376695199999999897e+00,2.548999999999999932e+00,1.463999999999999968e+00
6.199554000000000176e-02,6.143617000000000305e-04,1.104588000000000098e-03,4.911837999999999914e-05,9.423950999999999856e-04,3.130000000000000000e+02,1.979075043599999901e+02,-1.449418709899999991e+00,1.979075043999999934e+02,-1.449418700000000060e+00,5.407000000000000028e+00,3.023000000000000131e+00
1.802182999999999953e-03,1.464427000000000133e-04,1.109210999999999921e-03,4.911837999999999914e-05,1.447827000000000055e-04,1.800000000000000000e+01,1.978641332900000123e+02,-1.387435421299999971e+00,1.978641332999999918e+02,-1.387435399999999985e+00,1.820000000000000062e+00,8.830000000000000071e-01
7.875955999999999712e-04,1.086047999999999940e-04,1.103866999999999913e-03,4.911837999999999914e-05,1.166107000000000048e-04,8.000000000000000000e+00,1.978256526099999917e+02,-1.329891954800000109e+00,1.978256526000000122e+02,-1.329892000000000074e+00,1.618999999999999995e+00,5.480000000000000426e-01
1.691561000000000106e-02,2.739692000000000060e-04,1.107817999999999997e-03,4.911837999999999914e-05,1.360035000000000107e-03,6.300000000000000000e+01,1.978685227199999872e+02,-1.392685869399999943e+00,1.978685226999999998e+02,-1.392685900000000032e+00,1.913000000000000034e+00,1.667999999999999927e+00
1.063155000000000090e-03,1.225227999999999918e-04,1.109271999999999906e-03,4.911837999999999914e-05,1.170419000000000017e-04,9.000000000000000000e+00,1.978577421900000104e+02,-1.377852356700000058e+00,1.978577421999999899e+02,-1.377852400000000088e+00,1.445000000000000062e+00,5.719999999999999529e-01
4.226712999999999998e-04,7.322135000000000666e-05,1.108410999999999902e-03,4.911837999999999914e-05,1.233038000000000103e-04,4.000000000000000000e+00,1.978430934600000057e+02,-1.355746798700000033e+00,1.978430935000000090e+02,-1.355746799999999919e+00,7.369999999999999885e-01,4.470000000000000084e-01
9.081115000000000281e-04,1.134339999999999985e-04,1.109430999999999915e-03,4.911837999999999914e-05,9.841588000000000614e-05,1.200000000000000000e+01,1.978580509399999983e+02,-1.377887221599999990e+00,1.978580508999999950e+02,-1.377887199999999979e+00,1.427999999999999936e+00,8.870000000000000107e-01
3.467637000000000080e-01,1.285029999999999940e-03,1.123234999999999989e-03,4.911837999999999914e-05,3.469195999999999912e-03,1.338000000000000000e+03,1.978687652200000002e+02,-1.378150013900000026e+00,1.978687652000000128e+02,-1.378149999999999986e+00,1.046000000000000085e+01,6.389000000000000234e+00
2.201944000000000123e-01,9.473609000000000457e-04,1.110050999999999920e-03,4.911837999999999914e-05,3.764299999999999938e-03,7.550000000000000000e+02,1.978462653199999863e+02,-1.354763625099999924e+00,1.978462652999999989e+02,-1.354763600000000068e+00,7.942000000000000171e+00,3.907999999999999918e+00
2.166256999999999992e-03,1.793549999999999929e-04,1.111709000000000004e-03,4.911837999999999914e-05,1.441927000000000128e-04,1.400000000000000000e+01,1.978481429900000137e+02,-1.362665349800000092e+00,1.978481429999999932e+02,-1.362665299999999968e+00,1.889999999999999902e+00,7.980000000000000426e-01
1.715273000000000145e-02,4.180675999999999815e-04,1.112078000000000068e-03,4.911837999999999914e-05,2.696164000000000026e-04,1.460000000000000000e+02,1.978530610100000047e+02,-1.368782560000000093e+00,1.978530609999999967e+02,-1.368782600000000071e+00,5.059000000000000163e+00,2.112000000000000099e+00
1.352068000000000107e-03,1.389277000000000014e-04,1.109329999999999952e-03,4.911837999999999914e-05,1.148349999999999940e-04,1.600000000000000000e+01,1.978456561499999964e+02,-1.359033303099999923e+00,1.978456562000000076e+02,-1.359033300000000111e+00,1.766999999999999904e+00,8.419999999999999707e-01
3.647591999999999957e-04,7.322135000000000666e-05,1.104179999999999962e-03,4.911837999999999914e-05,1.000988000000000046e-04,4.000000000000000000e+00,1.978283611800000017e+02,-1.333102190500000006e+00,1.978283611999999891e+02,-1.333102199999999904e+00,9.849999999999999867e-01,3.870000000000000107e-01
4.019105000000000138e-04,7.322135000000000666e-05,1.108922999999999940e-03,4.911837999999999914e-05,9.487510999999999633e-05,4.000000000000000000e+00,1.978413071900000091e+02,-1.352572490100000024e+00,1.978413071999999886e+02,-1.352572499999999955e+00,7.379999999999999893e-01,4.520000000000000129e-01
2.099148000000000125e-01,9.027335000000000264e-04,1.113894999999999946e-03,4.911837999999999914e-05,2.984493999999999862e-03,6.900000000000000000e+02,1.978643694200000027e+02,-1.379833047300000004e+00,1.978643693999999869e+02,-1.379833000000000087e+00,7.137999999999999901e+00,3.862999999999999989e+00
2.401241000000000139e-03,1.852369999999999885e-04,1.104425000000000025e-03,4.911837999999999914e-05,1.302405000000000077e-04,2.600000000000000000e+01,1.979128067599999952e+02,-1.458898961200000066e+00,1.979128067999999985e+02,-1.458898999999999946e+00,2.737999999999999989e+00,1.092000000000000082e+00
4.986998000000000299e-03,2.619647000000000230e-04,1.111655999999999929e-03,4.911837999999999914e-05,1.579149000000000015e-04,4.300000000000000000e+01,1.978612478199999885e+02,-1.378235180199999910e+00,1.978612478000000010e+02,-1.378235199999999994e+00,2.254000000000000004e+00,1.852999999999999980e+00
1.485877000000000031e-03,1.464427000000000133e-04,1.111812999999999907e-03,4.911837999999999914e-05,1.239892000000000088e-04,1.600000000000000000e+01,1.978531833499999948e+02,-1.369278545700000072e+00,1.978531833000000120e+02,-1.369278500000000065e+00,1.836999999999999966e+00,9.030000000000000249e-01
3.623578000000000129e-03,1.852369999999999885e-04,1.113189000000000106e-03,4.911837999999999914e-05,4.450785000000000179e-04,2.600000000000000000e+01,1.978505337999999938e+02,-1.365178184999999988e+00,1.978505337999999938e+02,-1.365178199999999897e+00,1.576999999999999957e+00,1.177999999999999936e+00
4.804463999999999957e-01,1.327711000000000082e-03,1.111732000000000041e-03,4.911837999999999914e-05,6.222377000000000290e-03,1.450000000000000000e+03,1.978859601000000055e+02,-1.397532457000000061e+00,1.978859601000000055e+02,-1.397532500000000066e+00,1.014799999999999969e+01,4.964000000000000412e+00
3.629083999999999761e-04,7.322135000000000666e-05,1.108814000000000067e-03,4.911837999999999914e-05,1.018195999999999967e-04,4.000000000000000000e+00,1.978414193000000125e+02,-1.351877875100000015e+00,1.978414193000000125e+02,-1.351877900000000077e+00,7.399999999999999911e-01,4.510000000000000120e-01
5.195303999999999547e-04,8.020997000000000413e-05,1.107715999999999909e-03,4.911837999999999914e-05,1.215673000000000041e-04,5.000000000000000000e+00,1.978376714400000083e+02,-1.346253427499999988e+00,1.978376714000000050e+02,-1.346253399999999933e+00,7.870000000000000329e-01,5.000000000000000000e-01
1.077209999999999973e-02,3.557081000000000240e-04,1.113101000000000021e-03,4.911837999999999914e-05,2.306278999999999946e-04,8.700000000000000000e+01,1.978501273500000082e+02,-1.362635154599999954e+00,1.978501272999999969e+02,-1.362635199999999935e+00,3.395000000000000018e+00,2.173000000000000043e+00
4.989760999999999676e-04,7.322135000000000666e-05,1.109352000000000081e-03,4.911837999999999914e-05,1.098956999999999988e-04,5.000000000000000000e+00,1.978596207800000002e+02,-1.379010073799999958e+00,1.978596207999999876e+02,-1.379010099999999905e+00,7.459999999999999964e-01,4.510000000000000120e-01
4.455149000000000262e-04,7.322135000000000666e-05,1.108905000000000090e-03,4.911837999999999914e-05,1.239405999999999971e-04,4.000000000000000000e+00,1.978439489700000138e+02,-1.355403057600000016e+00,1.978439490000000092e+02,-1.355403099999999972e+00,7.449999999999999956e-01,4.440000000000000058e-01
6.401974999999999853e-03,2.619647000000000230e-04,1.110061000000000077e-03,4.911837999999999914e-05,1.909640000000000100e-04,5.700000000000000000e+01,1.978478155299999912e+02,-1.359519939499999941e+00,1.978478154999999958e+02,-1.359519900000000003e+00,2.342999999999999972e+00,2.286999999999999922e+00
2.623378000000000168e-02,4.142025000000000242e-04,1.104682000000000060e-03,4.911837999999999914e-05,9.633419999999999527e-04,1.300000000000000000e+02,1.978275102700000048e+02,-1.323592581500000032e+00,1.978275103000000001e+02,-1.323592600000000008e+00,2.865000000000000213e+00,2.560000000000000053e+00
3.271903000000000311e-02,4.513666999999999961e-04,1.104638999999999925e-03,4.911837999999999914e-05,7.874568000000000192e-04,1.710000000000000000e+02,1.978278933599999903e+02,-1.327876710800000026e+00,1.978278933999999936e+02,-1.327876700000000021e+00,3.685999999999999943e+00,2.589999999999999858e+00
1.716171999999999837e-02,3.719184000000000270e-04,1.104476000000000069e-03,4.911837999999999914e-05,6.379063999999999611e-04,1.010000000000000000e+02,1.978273195600000065e+02,-1.327418744200000056e+00,1.978273196000000098e+02,-1.327418699999999951e+00,3.544000000000000039e+00,1.895999999999999908e+00
4.745680000000000384e-03,2.472236999999999959e-04,1.105185999999999972e-03,4.911837999999999914e-05,1.857030000000000074e-04,3.900000000000000000e+01,1.978972166899999934e+02,-1.433977376599999909e+00,1.978972167000000013e+02,-1.433977400000000069e+00,2.052999999999999936e+00,1.780999999999999917e+00
1.919849999999999890e-01,5.984474000000000260e-04,1.105960999999999923e-03,4.911837999999999914e-05,1.190277999999999996e-02,2.740000000000000000e+02,1.978330961899999920e+02,-1.333214620899999980e+00,1.978330962000000000e+02,-1.333214600000000027e+00,2.737000000000000099e+00,2.462000000000000188e+00
3.902813000000000202e-04,7.322135000000000666e-05,1.108664999999999998e-03,4.911837999999999914e-05,9.613973000000000592e-05,5.000000000000000000e+00,1.978427587500000016e+02,-1.352593344900000050e+00,1.978427586999999903e+02,-1.352593300000000109e+00,9.340000000000000524e-01,4.530000000000000138e-01
3.165971999999999970e-03,2.071013000000000021e-04,1.105311000000000097e-03,4.911837999999999914e-05,1.805095000000000104e-04,2.600000000000000000e+01,1.978306254299999978e+02,-1.328693562600000044e+00,1.978306254000000024e+02,-1.328693600000000030e+00,3.374000000000000110e+00,1.197000000000000064e+00
1.076361000000000071e-03,1.225227999999999918e-04,1.112867000000000023e-03,4.911837999999999914e-05,1.460069999999999998e-04,1.200000000000000000e+01,1.978495592799999940e+02,-1.362706128599999955e+00,1.978495593000000099e+02,-1.362706100000000031e+00,1.318000000000000060e+00,7.570000000000000062e-01
1.732575999999999995e-03,1.604199000000000055e-04,1.113085999999999893e-03,4.911837999999999914e-05,1.619349000000000070e-04,1.900000000000000000e+01,1.978503391799999918e+02,-1.363138967700000093e+00,1.978503392000000076e+02,-1.363139000000000101e+00,1.659999999999999920e+00,1.393999999999999906e+00
3.725568999999999973e-04,7.322135000000000666e-05,1.104516999999999955e-03,4.911837999999999914e-05,1.055802999999999961e-04,4.000000000000000000e+00,1.978309945999999968e+02,-1.334775950700000102e+00,1.978309945999999968e+02,-1.334775999999999962e+00,7.469999999999999973e-01,4.480000000000000093e-01
4.298489999999999971e-04,7.322135000000000666e-05,1.105351999999999984e-03,4.911837999999999914e-05,1.052735999999999944e-04,5.000000000000000000e+00,1.979047364099999982e+02,-1.445232254500000035e+00,1.979047363999999902e+02,-1.445232300000000025e+00,7.489999999999999991e-01,4.520000000000000129e-01
5.242181999999999745e-04,7.322135000000000666e-05,1.109088000000000044e-03,4.911837999999999914e-05,1.459270999999999941e-04,4.000000000000000000e+00,1.978570738500000061e+02,-1.373376667899999903e+00,1.978570737999999949e+02,-1.373376699999999895e+00,7.389999999999999902e-01,4.450000000000000067e-01
6.739313999999999721e-03,2.338503000000000131e-04,1.104495999999999950e-03,4.911837999999999914e-05,5.385915000000000017e-04,4.600000000000000000e+01,1.979011691100000121e+02,-1.438878499999999949e+00,1.979011691000000042e+02,-1.438878499999999949e+00,1.727999999999999980e+00,1.667000000000000037e+00
5.956787000000000063e-04,9.261849999999999423e-05,1.105463000000000105e-03,4.911837999999999914e-05,1.428833000000000013e-04,5.000000000000000000e+00,1.978930276000000106e+02,-1.427333458000000110e+00,1.978930276000000106e+02,-1.427333500000000033e+00,8.389999999999999680e-01,6.600000000000000311e-01
1.219351999999999936e-03,1.134339999999999985e-04,1.107293000000000079e-03,4.911837999999999914e-05,1.846043999999999973e-04,1.000000000000000000e+01,1.978344297700000141e+02,-1.338839524499999989e+00,1.978344298000000094e+02,-1.338839499999999960e+00,9.340000000000000524e-01,8.259999999999999565e-01
1.172545000000000098e-03,1.268231000000000089e-04,1.106919999999999953e-03,4.911837999999999914e-05,1.316235999999999979e-04,1.400000000000000000e+01,1.978335137599999882e+02,-1.337228026100000022e+00,1.978335137999999915e+02,-1.337228000000000083e+00,1.901000000000000023e+00,6.199999999999999956e-01
3.835840000000000083e-02,4.933620000000000106e-04,1.105866999999999961e-03,4.911837999999999914e-05,9.771384999999999620e-04,1.910000000000000000e+02,1.978974555899999928e+02,-1.430845109000000059e+00,1.978974556000000007e+02,-1.430845099999999981e+00,3.261000000000000121e+00,3.160000000000000142e+00
4.598366000000000215e-04,7.322135000000000666e-05,1.108524000000000054e-03,4.911837999999999914e-05,1.455314999999999940e-04,5.000000000000000000e+00,1.978432038500000090e+02,-1.351952420399999966e+00,1.978432037999999977e+02,-1.351952400000000054e+00,7.329999999999999849e-01,4.560000000000000164e-01
4.721624000000000112e-04,8.020997000000000413e-05,1.108487000000000014e-03,4.911837999999999914e-05,1.101211000000000052e-04,5.000000000000000000e+00,1.978416918800000133e+02,-1.349660187200000028e+00,1.978416919000000007e+02,-1.349660199999999977e+00,9.320000000000000506e-01,4.640000000000000235e-01
2.411632999999999832e-03,1.964734999999999952e-04,1.108573999999999974e-03,4.911837999999999914e-05,1.207476999999999959e-04,1.900000000000000000e+01,1.978437064299999975e+02,-1.351803265700000090e+00,1.978437064000000021e+02,-1.351803300000000041e+00,2.266000000000000014e+00,1.137000000000000011e+00
