bit_flux_iso,hsc_flux_iso,bit_iso_fluxerr,hsc_iso_fluxerr,bit_flux_kron,hsc_flux_kron,bit_kron_fluxerr,hsc_kron_fluxerr,bit_background,hsc_background,bit_thresh,hsc_thresh,bit_maxflux,hsc_maxflux,bit_isoarea,hsc_isoarea,bit_xworld,hsc_xworld,bit_yworld,hsc_yworld,bit_alpha,hsc_alpha,bit_delta,hsc_delta,bit_a,hsc_a,bit_b,hsc_b
3.074651999999999984e-04,2.853960999999999970e+00,7.322135000000000666e-05,2.418125999999999887e-01,1.535085000000000052e-03,8.125477999999999312e+00,2.854693999999999743e-04,7.982215000000000282e-01,1.107499999999999978e-03,5.815798999999999969e-03,4.911837999999999914e-05,6.735520000000000396e-02,7.486588000000000292e-05,2.051363999999999965e-01,4.000000000000000000e+00,1.300000000000000000e+01,1.978413606500000128e+02,1.978412001599999996e+02,-1.474654775000000084e+00,-1.474760954499999999e+00,1.978413606999999956e+02,1.978412002000000030e+02,-1.474654799999999932e+00,-1.474760999999999989e+00,7.640000000000000124e-01,1.262000000000000011e+00,4.450000000000000067e-01,1.189000000000000057e+00
9.428605999999999966e-04,8.489630000000000010e+00,1.134339999999999985e-04,3.729962000000000000e-01,2.217295000000000203e-03,1.343149999999999977e+01,3.616868000000000079e-04,9.419030999999999931e-01,1.103032000000000101e-03,4.003142000000000332e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.359141000000000071e-04,2.888351000000000113e-01,9.000000000000000000e+00,4.600000000000000000e+01,1.978260464599999864e+02,1.978259605000000079e+02,-1.451163422100000044e+00,-1.451214801000000110e+00,1.978260464999999897e+02,1.978259605000000079e+02,-1.451163399999999992e+00,-1.451214800000000027e+00,1.205000000000000071e+00,2.113999999999999879e+00,7.009999999999999565e-01,1.774000000000000021e+00
1.053785999999999959e-02,2.002081000000000088e+01,2.835851000000000235e-04,4.836250999999999745e-01,1.369198999999999937e-02,2.607976999999999990e+01,6.108609999999999778e-04,8.267605000000000093e-01,1.107118000000000034e-03,5.300883000000000157e-03,4.911837999999999914e-05,6.735520000000000396e-02,5.156839000000000518e-04,4.953375999999999890e-01,6.300000000000000000e+01,9.900000000000000000e+01,1.978401036299999873e+02,1.978399939500000073e+02,-1.470674473200000110e+00,-1.470705579299999899e+00,1.978401035999999920e+02,1.978399938999999961e+02,-1.470674500000000107e+00,-1.470705600000000057e+00,2.299999999999999822e+00,2.638999999999999790e+00,1.802999999999999936e+00,2.487999999999999989e+00
2.891385999999999956e-02,8.411840999999999724e+01,4.193480999999999771e-04,7.323534000000000432e-01,3.315272999999999831e-02,9.091633000000000209e+01,6.686838000000000504e-04,1.059760000000000035e+00,1.104956999999999944e-03,3.016324999999999822e-03,4.911837999999999914e-05,6.735520000000000396e-02,7.552709000000000332e-04,1.264399999999999968e+00,1.480000000000000000e+02,2.420000000000000000e+02,1.978364503800000023e+02,1.978363295999999991e+02,-1.464471128100000019e+00,-1.464493877300000024e+00,1.978364503999999897e+02,1.978363295999999991e+02,-1.464471099999999915e+00,-1.464493899999999904e+00,4.081999999999999851e+00,4.091000000000000192e+00,2.008999999999999897e+00,2.887999999999999901e+00
1.088729000000000086e-03,1.103813000000000066e+01,1.180658999999999973e-04,4.016289000000000109e-01,2.276755000000000098e-03,1.494387000000000043e+01,3.449961999999999885e-04,7.906071999999999544e-01,1.104961999999999915e-03,3.630070999999999905e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.344515000000000120e-04,3.345344000000000095e-01,1.200000000000000000e+01,6.500000000000000000e+01,1.978365964099999985e+02,1.978364753500000006e+02,-1.466319182599999937e+00,-1.466317315700000012e+00,1.978365963999999906e+02,1.978364754000000119e+02,-1.466319200000000045e+00,-1.466317300000000046e+00,1.272000000000000020e+00,2.400999999999999801e+00,7.920000000000000373e-01,1.977000000000000091e+00
2.903952000000000009e-03,1.682217999999999947e+01,1.909379000000000002e-04,4.557204999999999728e-01,5.032771999999999593e-03,2.025513000000000119e+01,5.094017999999999853e-04,6.985341000000000466e-01,1.105887999999999967e-03,4.605414999999999856e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.869332000000000079e-04,4.273380999999999985e-01,3.300000000000000000e+01,9.100000000000000000e+01,1.978426176600000019e+02,1.978424610399999892e+02,-1.473716748600000015e+00,-1.473794561300000083e+00,1.978426177000000052e+02,1.978424609999999859e+02,-1.473716699999999991e+00,-1.473794599999999955e+00,2.129999999999999893e+00,2.701000000000000068e+00,1.193999999999999950e+00,2.318000000000000060e+00
2.109212999999999973e-03,2.658687000000000111e+01,1.763404000000000100e-04,5.906128999999999962e-01,3.754641999999999875e-03,3.023504000000000147e+01,4.319438999999999896e-04,9.136505000000000321e-01,1.103746000000000067e-03,2.994531999999999836e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.316660000000000096e-04,3.961616000000000026e-01,6.000000000000000000e+00,1.410000000000000000e+02,1.978336415900000134e+02,1.978334830599999918e+02,-1.459844262999999920e+00,-1.459743763200000100e+00,1.978336415999999929e+02,1.978334830999999951e+02,-1.459844300000000095e+00,-1.459743800000000036e+00,9.779999999999999805e-01,3.505999999999999783e+00,6.879999999999999449e-01,3.060999999999999943e+00
4.724659999999999993e-04,1.562419999999999920e+00,8.020997000000000413e-05,1.796138999999999930e-01,1.146167999999999926e-03,3.756974000000000036e+00,2.700269999999999949e-04,5.236598999999999560e-01,1.105185999999999972e-03,4.153295000000000424e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.519675999999999915e-04,1.470337999999999923e-01,4.000000000000000000e+00,1.400000000000000000e+01,1.978393107599999894e+02,1.978392003499999987e+02,-1.468280865299999904e+00,-1.468306455500000052e+00,1.978393107999999927e+02,1.978392002999999875e+02,-1.468280900000000111e+00,-1.468306499999999959e+00,7.940000000000000391e-01,1.298999999999999932e+00,4.989999999999999991e-01,1.110999999999999988e+00
4.897573999999999808e-04,3.714357000000000131e+00,8.020997000000000413e-05,2.768035999999999830e-01,2.284532000000000142e-03,1.219278000000000084e+01,3.274559000000000237e-04,1.118087000000000053e+00,1.106100000000000052e-03,4.779308999999999814e-03,4.911837999999999914e-05,6.735520000000000396e-02,1.410894000000000048e-04,2.067676999999999987e-01,5.000000000000000000e+00,2.900000000000000000e+01,1.978418850200000065e+02,1.978418466500000079e+02,-1.471200512500000057e+00,-1.471263002099999939e+00,1.978418849999999907e+02,1.978418466999999907e+02,-1.471200499999999911e+00,-1.471262999999999987e+00,8.399999999999999689e-01,2.271999999999999797e+00,6.360000000000000098e-01,1.868999999999999995e+00
4.267092000000000107e-04,2.434798999999999936e+00,7.322135000000000666e-05,2.153494999999999993e-01,6.508752999999999718e-04,4.401558999999999777e+00,1.793549999999999929e-04,5.274963000000000291e-01,1.104420999999999962e-03,2.639985999999999982e-03,4.911837999999999914e-05,6.735520000000000396e-02,9.364251000000000410e-05,1.801656000000000091e-01,5.000000000000000000e+00,2.100000000000000000e+01,1.978357223300000101e+02,1.978355694500000084e+02,-1.461553439300000035e+00,-1.461598780399999908e+00,1.978357222999999863e+02,1.978355694999999912e+02,-1.461553399999999892e+00,-1.461598799999999976e+00,7.479999999999999982e-01,1.467999999999999972e+00,4.510000000000000120e-01,1.177999999999999936e+00
